Dato
510
531
511
495
473
446
721
881
830
742
660
597
617
582
678
685
636
602
545
510
471
442
439
415
398
376
356
337
325
315
310
313
303
295
298
284
269
265
268
252
242
239
237
238
246
243
249
239
241
235
228
228
216
220
215
218
220
216
215
216
209
211
210
205
204
204
202
200
248
263
282
467
548
531
490
456
451
446
481
464
507
482
487
576
612
556
510
464
443
418
411
374
418
403
371
351
331
327
311
299
