Dato
34
30
27
27
28
24
24
26
28
25
31
30
28
26
28
28
29
30
29
33
32
27
30
28
32
32
42
38
32
32
32
32
30
31
41
26
24
26
33
35
36
40
44
40
35
33
32
30
32
32
34
35
34
31
32
30
29
30
27
37
34
25
32
30
34
31
29
27
28
29
28
27
26
25
23
26
29
29
31
33
38
36
32
35
33
31
35
36
41
39
36
33
33
30
30
35
38
39
37
35
