Dato
197
194
192
189
183
184
184
184
187
180
186
185
180
214
231
310
459
525
537
518
561
556
622
624
666
774
782
780
761
687
630
585
530
488
453
461
518
558
539
491
447
412
380
351
329
307
289
274
262
249
246
245
246
242
237
241
250
248
259
225
231
239
235
230
223
216
216
223
224
225
221
219
213
208
205
209
213
212
218
212
210
209
205
207
206
207
214
208
210
268
308
477
586
601
566
563
534
506
534
668
