Dato
417
395
387
386
368
360
347
348
342
331
312
296
280
274
262
258
273
243
241
232
239
230
241
230
226
215
224
230
219
220
224
218
215
208
202
195
201
201
204
197
197
196
198
194
196
190
192
187
199
196
188
190
197
189
202
202
196
206
231
272
325
408
460
598
645
730
793
785
766
748
796
816
841
823
795
800
823
848
845
828
809
797
791
774
770
719
682
622
575
548
516
495
494
493
462
426
394
371
360
348
