Dato
254
248
249
236
258
256
250
246
241
242
234
233
240
230
228
224
219
213
204
199
211
209
209
203
196
188
190
184
180
181
186
186
180
179
180
173
170
163
183
202
201
226
238
233
229
226
218
213
220
216
209
210
219
236
240
315
309
351
339
364
406
408
404
412
393
386
386
399
393
389
418
415
395
382
370
362
360
369
351
343
329
338
327
321
299
293
273
277
260
253
247
238
243
269
266
266
259
256
258
243
