Dato
651
642
639
633
628
622
610
603
587
590
585
578
572
568
511
463
431
400
372
352
339
324
315
302
288
271
263
260
248
240
231
223
223
219
213
208
204
202
199
203
205
211
266
295
294
314
457
492
569
571
572
558
573
584
613
621
605
588
586
590
591
593
595
585
583
579
574
568
512
458
425
393
362
342
324
315
309
299
285
287
271
270
261
252
248
242
240
231
223
217
216
210
205
209
204
196
192
192
188
194
