Dato
363
366
374
384
393
390
386
386
415
448
464
498
512
537
564
564
541
534
495
488
464
449
460
435
446
442
458
441
446
439
437
431
434
401
413
438
440
453
458
465
457
454
438
447
442
464
438
420
426
423
452
434
421
414
404
422
425
439
412
427
411
421
426
407
426
417
431
409
418
420
424
441
421
429
427
450
455
423
448
475
469
474
488
486
479
468
466
449
451
438
433
437
435
437
436
460
464
459
476
443
