Dato
395
379
366
351
341
329
318
317
336
377
349
359
346
331
323
327
333
309
316
302
299
295
299
266
269
256
258
266
278
267
271
271
265
258
254
280
323
351
358
346
342
321
323
345
336
336
368
351
347
345
333
334
324
316
309
316
318
330
330
325
348
332
315
309
312
322
327
364
397
414
400
411
417
397
387
384
370
361
388
420
436
455
516
508
494
517
490
495
504
476
483
483
441
419
445
424
433
411
408
386
