Dato
486
531
532
500
514
486
496
504
478
497
471
472
489
466
457
436
431
448
441
424
430
450
443
475
501
480
501
519
517
483
480
483
478
488
493
470
428
453
462
472
464
455
464
455
442
420
450
447
449
469
538
557
548
529
510
524
517
514
505
495
484
483
468
474
475
449
436
430
430
439
436
440
448
454
461
471
443
464
463
447
441
430
450
462
452
453
446
454
462
480
461
466
474
481
456
460
484
478
482
481
