Dato
527
529
503
485
519
552
527
494
478
447
424
403
401
399
383
379
379
387
353
329
317
319
303
314
311
309
315
319
305
286
280
271
267
258
251
249
250
265
282
283
276
279
288
295
280
288
281
283
282
277
269
263
251
250
248
260
252
244
243
238
232
226
232
231
278
331
335
354
404
385
425
429
436
439
465
488
550
571
563
514
486
456
430
408
399
460
506
469
448
437
425
419
402
405
392
357
336
360
338
332
