Dato
415
414
401
373
373
398
401
396
375
385
385
387
380
390
397
416
431
511
566
625
697
697
634
593
644
593
580
590
524
540
514
500
484
503
481
473
471
476
465
444
435
439
439
445
415
440
434
423
423
419
433
434
460
448
429
432
419
411
412
401
401
393
381
377
369
384
383
363
379
380
358
369
389
377
392
393
405
401
401
377
398
379
373
381
411
432
412
412
421
437
437
565
714
688
627
598
624
611
594
585
556
560
531
511
522
476
479
494
459
477
462
453
428
406
412
432
415
399
390
395
391
392
399
404
419
414
391
401
401
399
390
393
370
390
374
368
394
389
380
379
394
395
405
390
390
400
402
392
409
402
391
390
410
382
367
367
360
377
380
504
607
712
723
761
713
722
700
696
646
677
617
587
564
539
532
492
498
478
461
436
469
436
416
397
413
377
398
382
388
391
385
393
407
399
413
392
383
392
372
367
384
388
366
350
374
370
380
387
368
391
397
381
372
398
399
389
371
392
413
394
412
417
431
437
441
449
577
626
711
731
782
789
795
755
729
705
740
703
708
722
709
710
723
702
712
734
713
723
741
736
695
737
746
776
746
784
762
804
770
806
828
825
767
802
808
785
813
774
785
761
779
771
749
717
735
723
692
675
675
634
658
629
622
600
603
610
575
615
577
579
568
548
585
552
532
537
560
593
667
727
788
790
764
757
729
684
682
647
601
592
575
564
538
517
496
490
482
466
465
454
469
474
479
455
476
456
458
461
473
438
438
432
441
449
460
469
430
448
464
449
445
431
422
452
456
465
458
485
454
447
443
438
450
435
436
435
459
467
457
483
450
475
458
486
483
494
542
653
688
728
719
739
738
744
754
740
728
781
797
776
809
809
822
811
830
833
824
837
837
842
842
851
853
873
857
877
881
882
891
890
880
