Dato
167
166
166
167
160
163
164
183
179
181
179
175
175
184
187
190
199
189
191
192
193
227
247
308
398
423
439
440
423
462
513
559
587
648
597
551
505
470
446
430
394
395
368
345
337
339
321
303
290
280
276
289
279
276
265
272
259
256
253
252
252
249
253
247
242
236
231
221
217
206
204
198
201
194
186
193
195
192
204
201
198
191
186
181
177
172
184
193
238
271
340
344
340
318
314
351
395
434
482
487
489
466
518
494
477
444
409
388
373
362
362
349
351
351
328
324
318
317
310
305
295
301
316
306
296
303
281
269
274
264
252
243
229
222
218
210
205
209
202
194
194
186
187
181
182
180
191
183
178
181
189
213
239
231
223
224
252
258
289
438
511
477
460
457
490
471
621
613
595
653
639
609
619
555
512
480
451
422
413
393
377
363
352
350
338
322
319
305
294
280
274
267
260
264
251
255
251
244
244
239
244
240
228
224
214
214
222
223
219
219
213
208
209
205
206
198
198
203
206
204
207
207
203
210
218
257
274
263
266
275
348
433
460
498
497
545
551
554
559
545
552
525
495
460
447
421
394
399
390
375
383
391
376
854
834
845
743
717
712
693
689
672
654
650
637
634
637
633
627
627
623
617
620
615
617
618
615
611
614
611
599
598
604
607
601
708
1022
1021
1014
1022
1022
1022
1022
1021
937
890
856
835
816
785
756
750
749
748
734
744
716
761
750
773
770
744
718
701
681
666
648
635
626
616
605
601
610
614
648
652
653
669
664
673
671
676
697
685
676
675
687
686
685
677
662
656
643
633
639
642
639
636
625
615
605
600
603
606
608
611
605
597
589
585
580
585
588
588
592
585
561
572
567
565
565
568
577
576
573
566
561
558
554
549
560
576
588
616
647
657
705
729
770
827
882
863
826
829
801
830
791
737
687
642
601
