Dato
519
519
586
633
673
694
687
676
670
673
666
669
670
668
669
664
671
670
663
659
654
644
661
656
645
644
616
543
487
453
422
389
382
360
347
329
314
299
287
275
270
272
275
277
278
277
275
273
268
267
280
250
255
253
257
239
230
225
214
219
215
210
210
218
207
212
217
209
204
219
219
222
221
221
233
218
227
238
220
255
316
317
332
349
428
436
571
588
597
571
585
593
589
603
638
659
644
637
624
625
629
621
617
608
604
597
598
590
587
557
489
522
537
493
467
437
410
394
362
340
330
309
289
275
265
255
242
242
234
238
231
238
228
230
234
228
227
239
239
247
247
250
245
245
260
263
256
260
253
240
240
263
258
266
263
252
241
240
226
235
230
230
232
230
229
226
213
203
209
202
199
197
199
219
213
229
219
228
240
248
261
263
356
382
397
426
539
538
547
604
673
614
655
673
683
686
676
671
668
679
650
667
659
634
647
667
651
658
650
643
646
652
640
642
644
598
540
499
474
443
415
393
379
363
342
342
333
335
322
318
305
301
299
297
293
288
281
280
279
267
269
274
269
273
268
270
273
271
266
262
267
266
259
254
251
243
237
237
240
235
251
268
309
301
393
478
477
645
659
653
648
646
645
647
658
662
663
676
694
698
702
689
677
675
666
677
668
665
634
660
653
646
616
630
636
574
531
501
470
432
418
394
379
364
349
337
326
320
313
307
306
297
294
292
284
285
282
273
272
276
267
261
260
258
255
248
249
248
242
238
239
240
241
236
229
226
221
223
220
234
229
227
226
224
226
244
266
266
280
294
294
319
297
284
298
328
336
390
408
399
407
457
601
608
600
599
603
599
635
649
633
655
641
635
629
667
674
683
713
712
705
695
689
678
668
678
684
667
653
641
637
629
626
626
565
520
481
446
419
387
381
