Dato
1054
1052
1038
1044
1045
1049
1027
1056
1050
1047
1049
1046
1046
1045
1049
1007
990
983
992
1002
1039
1041
1046
1047
1043
1047
1049
1046
1046
1053
1048
1046
1050
1046
1048
1050
1051
1048
1034
1050
1043
1032
1037
1036
1050
1050
1039
1013
1009
980
989
991
1010
990
981
1021
1021
989
991
995
996
956
940
940
961
990
1015
1018
1006
1009
1005
1013
1008
1009
1008
1013
1003
1016
1015
998
1012
1014
1014
1018
1008
1013
1015
1015
1018
1019
1014
1017
1015
1013
1019
1017
1018
1016
1016
1008
1010
