Dato
228
228
224
230
231
217
229
231
234
240
244
263
254
254
253
250
245
247
237
247
244
250
247
254
259
261
266
269
270
273
270
261
260
250
259
262
253
250
243
241
239
234
256
239
232
246
225
233
222
232
234
216
233
236
230
224
222
225
225
238
230
226
225
222
230
231
234
233
236
248
244
240
234
235
220
235
234
229
221
228
227
225
230
234
229
221
227
221
219
196
234
234
218
217
223
222
221
221
224
214
219
