Dato
578
551
568
557
572
550
565
546
519
519
500
503
486
486
481
485
461
487
533
568
602
623
862
1148
1468
1551
1834
1819
1787
1659
1487
1374
1246
1158
1086
1036
1002
965
969
940
921
874
831
778
769
773
735
724
702
688
670
648
627
612
598
581
600
592
577
570
542
549
531
514
529
511
502
509
484
482
489
503
526
512
617
765
862
1379
1649
1615
1766
1794
1754
1698
1610
1547
1411
1281
1175
1088
1064
1005
1023
968
973
938
908
906
846
830
807
