MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
519.0990099009902,273241.57,520.1309526655688,2350,29.634776867727552,26.27428683462405,52429,Mano pinza
513.6039603960396,267166.66,514.3164838351522,1970,25.755776051208397,22.3842760513675,51874,Mano pinza
552.0297029702971,309908.33,553.9313411363084,3014,36.817930414405424,36.490148024703466,55755,Mano pinza
537.4455445544554,294027.2,539.5517024382004,2337,31.054629284536627,36.90344083913341,54282,Mano pinza
525.6732673267327,280355.25,526.8580980164817,2120,28.109429023016457,29.036761101852754,53093,Mano pinza
529.4257425742575,284298.58,530.5504147338473,2077,26.16352422744306,27.892363493775118,53472,Mano pinza
503.1454545454545,256599.28440366974,504.2485137671341,2327,27.292671328708018,26.065123966942146,55346,Mano pinza
544.6138613861386,300811.04,545.7405178940694,2441,29.927078039795333,28.54975002450741,55006,Mano pinza
555.8910891089109,322801.49,565.3365684648078,2558,33.266199061509866,65.66434663268309,56145,Mano pinza
522.1089108910891,292831.21,538.4532394638451,2327,29.650463740049666,105.41829232428195,52733,Mano pinza
395.8019801980198,158869.42,396.606171718929,1965,24.791329129354885,19.974316243505537,39976,Mano pinza
418.76237623762376,178979.87,420.96055881662824,2511,32.096884584021545,33.88922654641702,42295,Mano pinza
417.7227722772277,177835.34,419.61243315636625,2447,30.909707213107016,32.06548377610038,42190,Mano pinza
385.5742574257426,150850.41,386.46712872398143,1987,24.790118999310994,20.764042740907755,38943,Mano pinza
402.4752475247525,164947.74,404.1220039287714,2419,29.49423672516378,29.43691794922066,40650,Mano pinza
393.05940594059405,157272.59,394.6079518250543,2292,29.70555503605344,28.11940005881776,39699,Mano pinza
411.4257425742574,172150.58,412.8512066251971,2476,31.078610007527686,28.305264189785312,41554,Mano pinza
406.73267326732673,168259.48,408.1587247070133,2502,31.169857234193422,28.401921380256844,41080,Mano pinza
410.02912621359224,170754.6568627451,411.21386730045253,2287,27.274386461710648,26.10707889527759,42233,Mano pinza
404.03960396039605,165993.9,405.4015244663048,2222,28.542950092798748,27.90059798059014,40808,Mano pinza
406.2970297029703,167972.44,407.81042965409,2181,27.63096089534347,27.21458680521518,41036,Mano pinza
399.53465346534654,162520.19,401.13723238802055,1993,26.288971071534924,28.861876286638577,40353,Mano pinza
408.84158415841586,169721.09,409.92765601788426,2274,30.05361875049326,23.34182923242819,41293,Mano pinza
409.35643564356434,169945.51,410.1985875013696,2027,26.117235688334247,21.05440643074209,41345,Mano pinza
412.6237623762376,173265.21,414.1856019603858,2656,34.20292385162415,29.46162140966572,41675,Mano pinza
441.9313725490196,198841.1188118812,443.7247976825629,1555,18.775115192590683,33.20857362552864,45077,Mano pinza
441.2475247524753,197381.48,442.07149639033736,1083,13.583445807305303,20.695422017449268,44566,Mano pinza
