MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_pulgar
260.2277227722772,68644.21,260.7001426091586,1195,15.183214415926557,12.186844427016958,26283,Dedo pulgar
258.44554455445547,67562.33,258.63757661949273,956,12.078907235342111,8.311342025291637,26103,Dedo pulgar
274.0792079207921,76146.24,274.5766137741581,1240,15.829718885690927,13.03205568081561,27682,Dedo pulgar
269.4257425742574,73479.36,269.72549301865854,1266,16.05801980320114,9.869620625428878,27212,Dedo pulgar
270.28712871287127,74007.71,270.69348052001476,1199,15.174649913589441,11.981570434271152,27299,Dedo pulgar
272.4950495049505,75269.08,272.99055218845655,1310,17.049340163185203,12.826389569650033,27522,Dedo pulgar
269.029702970297,73275.02,269.35018981332695,1340,16.648723674804625,10.74110381335163,27172,Dedo pulgar
270.43564356435644,74117.9,270.8949231822933,1348,18.31447514945487,11.687481619449073,27314,Dedo pulgar
281.55445544554453,80413.13,282.16477525736553,1609,19.63695495742657,14.471914518184489,28437,Dedo pulgar
261.3267326732673,69201.98,261.7571620437311,1259,15.545095689637938,11.431624350553866,26394,Dedo pulgar
286.2079207920792,82941.85,286.566996641896,1415,18.159570479501987,11.271051857661012,28907,Dedo pulgar
293.6831683168317,87337.7,294.0628679330828,1615,19.154372868877747,11.872757572786988,29662,Dedo pulgar
297.86138613861385,89802.38,298.1832448759529,1482,19.136352839556444,11.520635231840016,30084,Dedo pulgar
292.8514851485148,86794.26,293.1465689567066,1326,16.75231327309754,10.568767767865895,29578,Dedo pulgar
303.13861386138615,93157.59,303.7025479375542,1358,17.50542772970715,14.425448485442605,30617,Dedo pulgar
309.2475247524753,96942.68,309.8109931638135,1599,20.1367822652975,14.868934418194293,31234,Dedo pulgar
307.41818181818184,95630.60550458716,307.8331307114885,1366,16.584506973667715,12.46809917355372,33816,Dedo pulgar
297.8811881188119,89826.74,298.2236850698376,1628,19.544308634484874,11.7229683364376,30086,Dedo pulgar
291.25742574257424,85906.25,291.643091927971,1719,21.416582360404753,12.72502695814136,29417,Dedo pulgar
299.8019801980198,90960.12,300.0991915225285,1306,15.499032227852164,10.524654445642588,30280,Dedo pulgar
304.71287128712873,93999.8,305.0723011203919,1353,17.21017141111616,11.930595039701995,30776,Dedo pulgar
303.34653465346537,93126.1,303.6512134109472,1509,19.142883795290615,11.281442995784728,30638,Dedo pulgar
298.0990099009901,89945.84,298.42132485583676,1186,15.878916839633614,11.149495147534555,30108,Dedo pulgar
296.2178217821782,88827.98,296.56111520141167,1550,18.60698793464434,11.56219978433487,29918,Dedo pulgar
298.56435643564356,90266.73,298.9531735907816,1303,17.224691579241703,12.457210077443387,30155,Dedo pulgar
296.53465346534654,88973.5,296.8039323483194,1276,16.024356461337224,10.180766591510636,29950,Dedo pulgar
300.0990099009901,91181.08,300.46347037485765,1632,20.110196418732464,12.460347024801491,30310,Dedo pulgar
301.5049504950495,92002.72,301.81418452451504,1440,17.57782694191748,10.668757964905403,30452,Dedo pulgar
302.0,92293.6,302.2909227552128,1502,18.384776310850235,10.910891089108912,30502,Dedo pulgar
300.9306930693069,91730.36,301.36711601278165,1615,19.765879692034957,12.802666405254387,30394,Dedo pulgar
302.8514851485148,92892.26,303.2697390994778,1467,18.200824157163872,13.507499264777966,30588,Dedo pulgar
298.9009900990099,90510.89,299.3572156709396,1588,19.403092537015844,13.28614841682188,30189,Dedo pulgar
317.6454545454545,102262.32110091743,318.3279184054764,1796,20.05314041159071,17.03785123966942,34941,Dedo pulgar
285.1782178217822,82467.87,285.7470147449376,1563,20.78100093835713,13.150279384374082,28803,Dedo pulgar
294.8712871287129,88395.82,295.8388308883507,1803,22.4082574065901,19.270855798451134,29782,Dedo pulgar
302.3960396039604,93309.44,303.9499698279568,1860,22.95560933628206,24.67640427409077,30542,Dedo pulgar
308.28712871287127,96452.61,309.0269141407692,1908,23.375628333800996,16.496617978629548,31137,Dedo pulgar
275.6732673267327,77260.41,276.57811816111655,1656,21.234406043023665,17.525732771296934,27843,Dedo pulgar
274.81188118811883,76524.04,275.2569276832533,1646,20.79711518456346,13.187530634251543,27756,Dedo pulgar
276.6930693069307,77710.66,277.38285369638925,1621,20.248703662210083,16.0799921576316,27946,Dedo pulgar
294.81188118811883,88094.82,295.3347152967391,1602,20.72824160414964,14.10332320360749,29776,Dedo pulgar
284.81188118811883,82400.24,285.62982344216783,1469,18.280317283898547,17.474561317517892,28766,Dedo pulgar
280.4059405940594,79686.49,280.8870143874315,1854,23.01999131190105,13.495343593765313,28321,Dedo pulgar
279.9207920792079,79480.66,280.5240146088695,1721,21.66541021997968,15.131065581805705,28272,Dedo pulgar
276.4257425742574,77457.31,276.9303268704857,1655,20.34281199834477,13.657680619547103,27919,Dedo pulgar
286.65346534653463,83265.88,287.12621849377433,1686,20.754276667713572,13.332418390353885,28952,Dedo pulgar
346.4752475247525,122906.16,348.83988780919634,1684,20.347481416627463,33.666111165572,34994,Dedo pulgar
