Dato
432
713
784
906
933
1001
1240
1240
1255
1257
1239
1228
1216
1207
1161
1023
933
862
779
736
674
641
603
567
544
518
493
499
461
461
438
441
442
425
404
406
408
404
404
402
412
406
396
388
395
392
393
383
381
382
369
375
376
367
359
373
380
369
363
348
357
366
373
370
369
357
370
355
362
413
411
397
399
451
510
658
801
1149
1184
1199
1191
1216
1247
1250
1231
1230
1242
1068
965
880
827
769
720
681
625
601
568
543
529
516
495
