Dato
310
328
324
331
334
358
383
439
510
603
642
754
783
790
763
723
667
619
569
556
523
518
494
482
472
468
490
476
481
437
430
420
409
384
376
377
365
346
350
344
333
338
365
349
327
336
327
317
322
312
312
316
305
322
357
334
319
310
301
292
294
297
304
308
304
327
338
420
579
608
710
842
886
862
813
784
735
676
628
590
586
581
547
515
490
477
465
432
428
420
405
395
392
394
379
373
366
328
361
378
352
