Dato
288
280
285
289
290
289
284
276
282
262
252
249
250
256
255
252
248
247
237
246
242
244
251
286
261
256
241
250
244
256
264
272
274
276
271
269
262
249
251
248
257
248
275
285
297
319
336
361
366
367
367
350
343
343
339
337
330
333
320
341
333
327
308
299
297
309
314
313
307
326
282
311
315
299
289
285
299
280
282
276
290
294
295
298
272
275
261
262
252
241
238
233
252
243
247
260
228
249
230
233
231
