MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_cerrada
683.1683168316831,566873.5,749.173471960339,4492,63.08296124945309,247.14420154886767,69000,Mano cerrada
690.0,544424.82,734.1896725285128,3720,53.72541298119541,206.73267326732673,69690,Mano cerrada
468.5247524752475,224042.15,470.9818583460398,2092,25.402362094891885,41.274973041858644,47321,Mano cerrada
444.61386138613864,201098.18,446.21419622294746,2184,27.27673000929547,30.29997059111852,44906,Mano cerrada
474.6039603960396,232173.13,479.45217294180014,2187,27.870593822163173,58.0401921380257,47935,Mano cerrada
561.9009900990098,355927.66,593.6359353697991,3298,57.45015230615146,137.18753063425152,56752,Mano cerrada
685.9306930693069,537464.99,729.4817026186781,3467,52.61055027273522,219.9415743554554,69279,Mano cerrada
669.7029702970297,565748.78,748.4298944662039,4373,83.17625863189568,251.5567101264581,67640,Mano cerrada
587.9306930693069,397217.19,627.1238685735486,3208,43.901480612844935,173.52632094892653,59381,Mano cerrada
626.2772277227723,449256.96,666.9399307937175,3792,52.19042057696029,202.5526909126557,63254,Mano cerrada
611.3366336633663,423232.61,647.3346801452954,3502,54.54612726857884,175.41005783746692,61745,Mano cerrada
557.9702970297029,354324.35,592.2973814890724,2935,42.04176494867931,166.17664934810315,56355,Mano cerrada
531.7425742574258,311120.34,555.0134598314346,2512,35.19232870953555,127.58886383687874,53706,Mano cerrada
600.9702970297029,391176.1,622.3367812582916,2913,39.65841650898331,144.1656700323497,60698,Mano cerrada
514.2079207920792,285966.57,532.1045177611088,2721,39.2704723679255,108.30467601215571,51935,Mano cerrada
512.0297029702971,285040.21,531.2419690715054,2576,35.1351675675526,113.8845211253799,51715,Mano cerrada
622.1485148514852,418195.87,643.4713022596137,3248,47.88486190854057,144.1925301441035,62837,Mano cerrada
544.0,323431.04,565.8875793611727,2764,37.827503221862266,121.4059405940594,54944,Mano cerrada
523.2277227722773,303890.5,548.5268299439115,2439,35.565010895541704,129.98804038819722,52846,Mano cerrada
646.8613861386139,490051.61,696.56271351644,3735,52.57233112579278,228.9442211547887,65333,Mano cerrada
550.0,329755.1,571.393207887355,2936,39.54314099815542,129.4257425742574,55550,Mano cerrada
537.7227722772277,309923.36,553.9447733133585,2386,31.55915081240305,111.30987158121752,54310,Mano cerrada
525.049504950495,310328.56,554.3067742685453,2458,38.736546051500255,142.94186844427017,53030,Mano cerrada
517.019801980198,284169.45,530.4299115708964,2227,33.450411058759805,96.8524654445643,52219,Mano cerrada
521.4752475247525,283088.61,529.4202040678534,2279,29.038422822185094,79.01715518086462,52669,Mano cerrada
531.6732673267327,295216.03,540.6413774489528,2364,28.917814578560392,77.95647485540633,53699,Mano cerrada
517.7524752475248,286210.49,532.3314031430771,2721,36.18383617031229,106.60719537300261,52293,Mano cerrada
545.3366336633663,309494.99,553.5618151284614,2700,33.07627548561053,78.86834624056465,55079,Mano cerrada
549.5841584158416,322928.1,565.4474264502473,2523,34.24339352342288,104.1397902166454,55508,Mano cerrada
643.2772277227723,460860.87,675.4982539497115,3412,48.05496852563739,183.7584550534262,64971,Mano cerrada
554.009900990099,334807.33,575.7537719725283,2738,37.572330244476454,127.53828056072933,55955,Mano cerrada
533.9009900990098,306711.1,551.0665626180231,2752,37.769564466644304,106.104107440447,53924,Mano cerrada
575.7981651376147,360524.31481481483,597.6761265882869,3440,50.188533440307744,120.474875852201,62762,Mano cerrada
512.7920792079208,277577.52,524.2415738214323,2521,32.67552600953809,80.81658660915593,51792,Mano cerrada
568.7128712871287,359183.56,596.3449397192139,3157,41.68848761948555,153.53141848838342,57440,Mano cerrada
618.990099009901,455289.68,671.4029054048981,3423,64.77044078898955,223.05695520047055,62518,Mano cerrada
588.6138613861386,389475.3,620.9823740742495,2878,42.70737641204386,154.25683756494462,59450,Mano cerrada
511.05940594059405,275745.29,522.5085057813523,2729,40.071311433493165,82.81384178021761,51617,Mano cerrada
631.4851485148515,438648.42,659.01848709777,3379,46.093058045653684,167.11283207528678,63780,Mano cerrada
555.2871287128713,325094.66,567.3410799423033,2771,37.36562591473613,86.47446328791295,56084,Mano cerrada
541.009900990099,316313.62,559.6264843448691,2465,34.88194375317981,113.20047054210374,54642,Mano cerrada
590.2970297029703,371178.86,606.2209347937254,2487,31.870833060966575,120.28977551220473,59620,Mano cerrada
526.5346534653465,295905.6,541.2724282504684,2367,32.66971074252112,106.13880992059605,53180,Mano cerrada
537.6930693069307,318694.11,561.7283353831078,2876,38.02262484363751,132.80070581315553,54307,Mano cerrada
493.58415841584156,255859.84,503.31558117887204,1929,26.215834909458824,77.47456131751788,49852,Mano cerrada
636.5643564356436,448909.13,666.6816970252858,2992,54.070509522289505,141.94549553965297,64293,Mano cerrada
508.3267326732673,271256.49,518.2381519902002,1957,28.037653254150925,78.55308303107537,51341,Mano cerrada
552.049504950495,327527.25,569.4597491839032,2400,39.745188388030066,105.33202627193411,55757,Mano cerrada
684.5742574257425,530089.0,724.4588284087688,3644,49.681384843822535,204.65699441231243,69142,Mano cerrada
715.6138613861386,608570.45,776.2377213199575,4029,61.26246811874298,260.4215273012449,72277,Mano cerrada
708.7524752475248,654357.56,804.9091702032148,4390,82.430698165186,269.22144887756104,71584,Mano cerrada
701.5940594059406,598244.65,769.6242171628725,3713,73.76279550017068,221.40946965983727,70861,Mano cerrada
720.0693069306931,594336.23,767.1060636387168,3927,56.727330273863586,216.0509753945692,72727,Mano cerrada
827.4423076923077,849642.504854369,917.3183010191258,5227,87.40392784046806,346.92048816568047,86054,Mano cerrada
744.2376237623762,667667.48,813.0540639410698,3973,64.28771266735191,236.6217037545339,75168,Mano cerrada
842.6930693069307,926882.14,957.9692526949448,5412,98.01132587614556,350.73522203705517,85112,Mano cerrada
804.0891089108911,752268.43,863.0296795144257,4020,60.29859036494966,255.38202137045386,81213,Mano cerrada
761.2772277227723,656405.07,806.1674825375867,3980,61.46006833709185,229.5065189687285,76889,Mano cerrada
605.7128712871287,403562.49,632.1129818174741,2847,43.165379646193315,150.05783746691498,61177,Mano cerrada
594.5841584158416,380437.07,613.7347687206858,2308,35.00457113006814,109.74512302715415,60053,Mano cerrada
604.8415841584158,393341.55,624.0569518945533,2603,35.85902954626631,124.00039211841975,61089,Mano cerrada
620.1980198019802,412752.68,639.2699115412677,2618,38.34866360122605,134.0811685128909,62640,Mano cerrada
641.0891089108911,489951.24,696.4913765609466,3670,67.260835558295,212.9750024507401,64750,Mano cerrada
711.1485148514852,628948.1,789.1266635269074,4211,83.51377131946563,241.6404274090775,71826,Mano cerrada
770.2772277227723,731383.44,850.965345829065,5134,91.91278474728094,276.37878639349077,77798,Mano cerrada
697.019801980198,582852.25,759.6587626319888,4237,70.74128921641166,240.1431232232134,70399,Mano cerrada
592.3564356435644,432254.96,654.1981411780318,2710,52.11813503954262,201.9947064013332,59828,Mano cerrada
803.6930693069307,782008.81,879.923944733209,5399,85.58989426328321,292.361925301441,81173,Mano cerrada
716.0990099009902,589373.1,763.896408403834,3687,53.828152485479194,212.9989216743456,72326,Mano cerrada
680.5742574257425,512697.26,712.4752974699898,2976,43.33820485437762,166.81541025389666,68738,Mano cerrada
604.0,404434.78,632.7957610853006,2876,46.83801874545934,143.2871287128713,61004,Mano cerrada
728.1485148514852,603053.57,772.7112931582257,3685,57.019908803855515,209.1981178315851,73543,Mano cerrada
789.7722772277227,752278.09,863.0352206481541,4476,73.92144479107534,289.0291147926674,79767,Mano cerrada
581.6732673267327,361033.29,597.8785018465684,2426,34.222507213820556,108.77972747769827,58749,Mano cerrada
617.0891089108911,418614.98,643.7936604438745,2734,43.6950798145512,138.5903342809529,62326,Mano cerrada
744.5841584158416,656331.33,806.1221991733015,4865,78.89632437572742,236.9136359180472,75203,Mano cerrada
680.8415841584158,517925.39,716.0987472699447,3221,45.56895873289185,183.3886873835898,68765,Mano cerrada
683.5544554455446,573657.05,753.6426721117394,3838,66.53510351686545,221.64866189589256,69039,Mano cerrada
635.940594059406,451735.76,668.7773386657709,3147,49.13725674068507,177.13145770022558,64230,Mano cerrada
656.0990099009902,465393.82,678.8121687153521,2406,37.03403839712866,142.74541711596905,66266,Mano cerrada
619.049504950495,405625.92,633.7269299802387,2535,38.81404385013239,97.27752181158709,62524,Mano cerrada
659.3960396039604,477233.93,687.392785519428,2770,41.10887981932857,161.41691990981275,66599,Mano cerrada
737.6930693069307,636899.09,794.098960089888,3571,57.32564870980528,232.8189393196745,74507,Mano cerrada
724.3861386138614,637227.31,794.303549477699,4106,73.49503384583207,237.8664836780709,73163,Mano cerrada
733.2574257425742,624705.03,786.4603179329318,3324,53.36890480420223,239.771787079698,74059,Mano cerrada
836.0194174757281,846749.6078431372,915.7121479286368,5146,83.36207347539795,306.31690074465064,86110,Mano cerrada
804.4059405940594,787383.09,882.942363816451,4629,75.05271480766035,306.2960494069208,81245,Mano cerrada
616.9306930693069,417028.76,642.5727681564459,2244,30.155928107090322,139.59945103421236,62310,Mano cerrada
807.5643564356436,760366.78,867.6626049563298,4219,70.48992835859602,261.3402607587492,81564,Mano cerrada
781.1881188118812,680639.6,820.9144864475264,3509,48.84884850229328,212.50073522203712,78900,Mano cerrada
681.3168316831683,509169.15,710.0196273957,3050,49.64191777117399,166.69953926085674,68813,Mano cerrada
682.0891089108911,519763.11,717.3680649388147,3321,47.25579329563731,169.1932163513381,68891,Mano cerrada
667.2673267326733,495868.84,700.684841797475,3130,47.48957780397716,164.90775414175076,67394,Mano cerrada
666.2772277227723,496324.74,701.0068713381962,3157,48.288197315700245,179.90471522399758,67294,Mano cerrada
664.4950495049505,534602.54,727.5365595930932,3771,63.65477201278785,244.78560925399483,67114,Mano cerrada
646.2970297029703,449824.26,667.3608877177667,2997,56.25184441420566,132.09391236153323,65276,Mano cerrada
749.1485148514852,649899.18,802.1624116433438,3763,57.45546101111712,217.53847661993922,75664,Mano cerrada
610.9909090909091,399361.49541284406,629.071487482652,2781,35.88066357174326,116.29900826446283,67209,Mano cerrada
666.940594059406,502299.19,705.2133937277916,3689,53.78838164510994,187.35516125870006,67361,Mano cerrada
526.5445544554456,300484.27,545.4440193253765,2211,34.94323968953079,101.27516910106854,53181,Mano cerrada
697.9207920792079,576180.46,755.2984198118629,3809,62.24411618779722,211.24458386432698,70490,Mano cerrada
