MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
472.41584158415844,281021.3,527.4835645696357,2906,48.053095633892305,167.70336241544953,47714,Dedo corazon
559.2871287128713,380473.18,613.7638950051405,4285,65.97234268994849,209.83491814527994,56488,Dedo corazon
465.36,262664.6666666667,509.9392316737358,2797,53.622417293177264,153.53840000000002,46536,Dedo corazon
628.4455445544554,490102.49,696.5988731680592,4207,70.04320095483929,256.90128418782473,63473,Dedo corazon
493.65346534653463,295425.97,540.8335792053223,3633,57.98698129752919,170.48916772865402,49859,Dedo corazon
558.2475247524752,385418.65,617.7399321416548,3452,50.724747411889595,214.79364768159982,56383,Dedo corazon
623.5940594059406,480407.23,689.6743599498805,4522,67.42581108151388,255.55298500147043,62983,Dedo corazon
551.2242990654206,395497.179245283,625.9400481877108,4416,72.34704098733162,249.73919119573765,58981,Dedo corazon
597.2871287128713,448527.22,666.3980465424877,3679,65.3918190601852,243.58317811979228,60326,Dedo corazon
608.7029702970297,476116.55,686.5875943770578,3709,65.00838407467148,276.89089304970105,61479,Dedo corazon
535.1584158415842,356537.73,594.1444718798169,3352,56.2129878231001,197.42750710714634,54051,Dedo corazon
649.950495049505,536743.39,728.9918374096522,4508,78.76483987160769,287.3045779825508,65645,Dedo corazon
563.1782178217821,408136.69,635.6852465436549,2999,44.786493499714844,237.78237427703172,56881,Dedo corazon
707.1386138613861,614971.03,780.3090464173744,4391,70.89393486046602,304.1393980982256,71421,Dedo corazon
528.5445544554456,365818.99,601.828064983663,3027,55.315910911780165,219.1453779041271,53383,Dedo corazon
596.3762376237623,425735.6,649.2460211965907,4496,68.2726885364858,215.55592588961858,60234,Dedo corazon
548.3465346534654,390924.77,622.1368239565733,3723,79.93766321328138,236.705813155573,55383,Dedo corazon
580.1584158415842,410543.1,637.556520499699,3839,57.998879299517505,219.7119890206842,58596,Dedo corazon
563.0792079207921,393173.57,623.9236831345943,3523,60.846117378186094,229.5672973237918,56871,Dedo corazon
510.51485148514854,327989.74,569.861664644748,3325,54.66708333174544,191.59572590922468,51562,Dedo corazon
563.039603960396,405226.11,633.414532748523,4215,67.97815825689895,240.3915302421332,56867,Dedo corazon
503.5940594059406,311063.91,554.9631242766773,3142,60.45940787007428,170.05862170375448,50863,Dedo corazon
622.8712871287129,486231.06,693.8421225964224,4246,75.22579344878989,256.98029604940695,62910,Dedo corazon
661.6039603960396,560384.2,744.8730372245718,4643,79.68155369971146,306.91559651014614,66822,Dedo corazon
601.7281553398059,454572.2156862745,670.9388147989976,3846,64.04425553214486,241.2915449146951,61978,Dedo corazon
583.7029702970297,422569.7,646.82752073807,3545,49.018057897064836,229.5069110871482,58954,Dedo corazon
609.6732673267327,463820.11,677.6635091866525,4613,69.64861807674292,249.1830212724243,61577,Dedo corazon
476.94059405940595,280285.83,526.7928651493652,3369,53.651374632902,177.77551220468575,48171,Dedo corazon
627.6039603960396,510237.6,710.7641961820091,4365,80.77382001614137,298.25428879521627,63388,Dedo corazon
483.0990099009901,273706.71,520.5734747125111,3290,48.77724879490437,151.1649838251152,48793,Dedo corazon
606.039603960396,457912.28,673.3338659606428,4300,67.03745221889031,245.89334378982446,61210,Dedo corazon
542.1485148514852,358273.85,595.5892747174145,3855,60.85071897685351,205.7188510930302,54757,Dedo corazon
466.36633663366337,245978.43,493.5007598778344,2642,37.496133133964626,121.64905401431238,47103,Dedo corazon
592.5247524752475,430360.11,652.7626818468418,4318,69.04245070969019,226.30859719635336,59845,Dedo corazon
531.4257425742575,343579.52,583.2475825704358,3864,57.87555615283537,205.2069404960298,53674,Dedo corazon
556.3465346534654,371527.13,606.5052708463105,3196,48.533081501178145,188.96245466130773,56191,Dedo corazon
624.6039603960396,463859.49,677.6922766139351,3884,61.170417686983306,227.72375257327704,63085,Dedo corazon
601.5643564356436,444945.9,663.7322465041946,3781,62.57531462166211,241.55553377119898,60758,Dedo corazon
574.980198019802,421493.29,646.0031649372245,3461,54.736550859549055,229.73492794824034,58073,Dedo corazon
672.3663366336634,596881.03,768.7465881756375,4839,97.31171563588836,313.2239976472895,67909,Dedo corazon
