Dato
257
236
247
229
255
267
215
234
223
220
294
316
322
335
292
292
299
325
311
337
379
444
489
685
867
871
890
893
786
755
694
700
655
765
798
716
627
592
540
504
451
431
420
396
369
371
312
343
379
352
365
354
333
352
334
336
326
293
296
297
300
274
322
287
289
258
279
310
260
240
290
242
295
268
281
234
247
244
241
285
252
260
260
268
269
286
331
349
380
352
324
336
325
342
320
368
603
836
781
688
660
