Dato
831
911
893
836
874
826
861
881
840
899
857
856
795
814
841
862
930
944
950
880
853
837
907
903
883
936
891
884
844
814
854
822
839
838
815
901
945
911
900
909
907
834
870
888
892
871
845
870
854
860
838
812
830
915
920
861
895
858
844
826
880
901
883
862
910
839
845
818
788
801
867
918
924
881
846
825
814
816
831
859
876
867
863
841
824
769
822
870
870
914
899
856
858
816
849
794
890
904
922
886
902
