MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
253.009900990099,64947.82,253.5838564996355,1992,24.91304878974069,13.614155474953435,25554,Mano_abierta
250.06930693069307,63387.39,250.51904534228117,1807,22.613491548188662,12.43054602489952,25257,Mano_abierta
257.7227722772277,67323.24,258.17953688727295,1719,20.97069383687626,12.087442407607098,26030,Mano_abierta
255.03960396039605,65974.09,255.57950071967588,1805,22.32196227933378,13.39045191647878,25759,Mano_abierta
252.1980198019802,64525.94,252.75891538565102,1612,21.239114859146085,13.443387903146744,25472,Mano_abierta
622.2475247524752,481253.57,690.2815970082911,2821,40.41967342767628,261.1951769434369,62847,Mano_abierta
472.4257425742574,226022.19,473.0585022327085,2026,26.17708921939183,18.1274384864229,47715,Mano_abierta
452.4257425742574,207543.61,453.3086396400109,1739,22.033383761919094,23.637486520929325,45695,Mano_abierta
414.0990099009901,173695.24,414.69927073545097,2083,25.867160648204123,18.266248407018917,41824,Mano_abierta
409.0495049504951,169382.48,409.51852918100576,2177,27.912541983846616,14.781688069797077,41314,Mano_abierta
407.1980198019802,167764.05,407.5573822199522,1923,23.78339757057431,13.704930889128516,41127,Mano_abierta
400.1485148514852,162120.69,400.6439000577263,2110,26.297148134350994,16.03411430251936,40415,Mano_abierta
375.77669902912623,142934.10784313726,376.2265249264762,2073,24.736057669313592,14.182298048826471,38705,Mano_abierta
405.3762376237624,166819.03,406.4078695542737,2290,28.397887245356827,23.61513577100284,40943,Mano_abierta
377.7722772277228,144386.19,378.09605097432086,1999,24.001458289029024,12.63327124791687,38155,Mano_abierta
382.91089108910893,148497.22,383.4409348192359,2115,25.68092677455391,15.738849132437995,38674,Mano_abierta
380.13861386138615,146275.12,380.5612322414732,2033,25.250544548583502,14.437604156455249,38394,Mano_abierta
382.7524752475247,148241.52,383.11066570668305,1877,22.96889200636374,13.735124007450251,38658,Mano_abierta
384.9306930693069,150051.18,385.44198623460215,1998,25.10019920239678,16.569159886285657,38878,Mano_abierta
376.970297029703,143807.46,377.3375461869336,1891,23.746368143360364,13.339280462699735,38074,Mano_abierta
375.7524752475247,142927.07,376.18074179182736,1891,23.863989607775142,13.73532006666013,37951,Mano_abierta
445.2277227722772,201600.24,446.77085627847526,2164,26.167537140510568,29.671012645819047,44968,Mano_abierta
449.4257425742574,209714.28,455.6730198180478,2402,30.329523570277196,54.39545142633076,45392,Mano_abierta
425.1188118811881,218474.41,465.0927832483568,1704,22.06717018559471,161.31418488383488,42937,Mano_abierta
249.62376237623764,63117.36,249.9848708293451,1395,17.705648816126452,10.699147142437017,25212,Mano_abierta
246.17821782178217,61445.28,246.65139547768447,1750,21.824756585125982,12.45721007744339,24864,Mano_abierta
249.56435643564356,63102.36,249.95516429635103,1748,21.44294755857972,11.217331634153512,25206,Mano_abierta
247.8019801980198,62258.2,248.2776312482013,1735,21.519990706317696,12.211743946671897,25028,Mano_abierta
278.621359223301,80479.41176470589,282.3084452375224,1959,23.43137665107848,39.034593269865205,28698,Mano_abierta
397.6039603960396,240713.64,488.1908813503826,2378,35.295042144754554,222.63993726105292,40158,Mano_abierta
551.1089108910891,325106.7,567.3515856875507,2371,28.801215252138235,99.9262817370846,55662,Mano_abierta
486.1980198019802,239680.64,487.1422424266198,2012,24.7329739416836,24.73875110283305,49106,Mano_abierta
412.3069306930693,172073.45,412.75870975092397,1843,23.207541877587985,14.888736398392314,41643,Mano_abierta
411.53465346534654,171447.31,412.00705319349584,2072,26.406059910558408,15.964317223801588,41565,Mano_abierta
408.51485148514854,168923.22,408.96297249419433,2145,26.096934685897498,14.905205372022348,41260,Mano_abierta
416.65346534653463,175627.62,416.9996794642261,2159,26.386549603917523,13.649250073522202,42082,Mano_abierta
419.53465346534654,178115.35,419.9426528505628,1983,25.392321674080925,15.343985883736888,42373,Mano_abierta
419.65346534653463,178181.45,420.02056762463764,2067,25.823438965405053,14.462699735320069,42385,Mano_abierta
421.71287128712873,179985.21,422.1411828024148,2118,26.417797031546744,14.776394471130283,42593,Mano_abierta
419.029702970297,177640.84,419.38290356424903,1969,24.40553215973788,13.73532006666013,42322,Mano_abierta
425.56435643564356,183305.12,426.016687257415,2287,27.158608211762253,15.771787079698068,42982,Mano_abierta
423.26732673267327,181244.18,423.61501763785105,1932,24.037054728065165,13.634937751200866,42750,Mano_abierta
420.08910891089107,178592.47,420.504729726994,2090,26.84026825499328,14.937947260072542,42429,Mano_abierta
422.9009900990099,180984.71,423.3116844338434,2107,26.8694994370941,15.36535633761396,42713,Mano_abierta
420.1188118811881,178547.7,420.4520198430482,1993,24.496734476252136,13.343005587687482,42432,Mano_abierta
425.15841584158414,183454.69,426.1904585167212,2101,26.68838698760193,22.032937947260073,42941,Mano_abierta
431.970297029703,190672.63,434.4937078695362,2215,27.53125496594734,41.197725713165376,43629,Mano_abierta
461.48514851485146,259079.84,506.47279598148896,2692,36.30261698555629,143.74727967846286,46610,Mano_abierta
424.22727272727275,230605.53211009174,478.0262735266945,2165,23.814843879203277,183.22479338842976,46665,Mano_abierta
252.66336633663366,64785.15,253.2660910411955,1788,21.76097424289639,14.491520439172634,25519,Mano_abierta
250.7029702970297,63715.93,251.16743261800642,1591,19.889444436685505,12.313890795020098,25321,Mano_abierta
400.54455445544556,162194.53,400.73512893725257,876,11.054410884348384,9.671404764238801,40455,Mano_abierta
394.980198019802,157665.63,395.1007265981877,688,8.907300376657341,7.085775904323109,39893,Mano_abierta
388.4257425742574,152461.23,388.525047932932,732,9.460443964212251,6.9106950298990295,39231,Mano_abierta
388.7821782178218,152739.87,388.87992241745513,733,9.696906723280367,6.8183511420448975,39267,Mano_abierta
388.2475247524753,152308.55,388.33045792785225,812,9.934787365615835,6.571708656014116,39213,Mano_abierta
392.7227722772277,155815.53,392.7757655204786,655,8.417244204607586,5.369081462601706,39665,Mano_abierta
394.4950495049505,157242.5,394.57020105978154,845,9.983486364992944,6.114106460150964,39844,Mano_abierta
392.09,155335.0202020202,392.1500605635552,761,9.428626087558563,5.566400000000003,39209,Mano_abierta
391.7920792079208,155096.25,391.86814563620305,796,10.197058399362044,5.813939809822567,39571,Mano_abierta
388.8019801980198,152731.53,388.8693053374917,680,9.134549797335389,5.5978825605332805,39269,Mano_abierta
390.8712871287129,154367.12,390.94594597369513,905,11.425847889762931,6.283893735908244,39478,Mano_abierta
390.15841584158414,153808.68,390.238160335683,727,8.915716460273957,6.5393588863836865,39406,Mano_abierta
396.35643564356434,158748.06,396.4546594879457,759,10.004498987955369,7.099696108224684,40032,Mano_abierta
397.43636363636364,159472.623853211,397.5209085410134,833,9.690153898097147,6.577190082644631,43718,Mano_abierta
394.34653465346537,157117.03,394.41274807184436,729,9.90807751281751,5.636310165670031,39829,Mano_abierta
393.4752475247525,156438.21,393.5598008329651,769,9.971459271340379,6.38094304479953,39741,Mano_abierta
390.7722772277228,154269.7,390.82256489067106,696,8.575546629807338,5.244387805117144,39468,Mano_abierta
391.12389380530976,154392.63392857142,391.1857965642775,746,8.268917704270613,5.454460020361818,44197,Mano_abierta
391.91089108910893,155184.75,391.97993230104606,742,9.543584232352119,5.5227918831487095,39583,Mano_abierta
392.74257425742576,155834.57,392.7997625576504,790,9.494208761134336,5.349083423193805,39667,Mano_abierta
391.6039603960396,154956.88,391.69203906302016,753,9.970456358662826,6.2093912361533175,39552,Mano_abierta
384.1485148514852,149096.27,384.21357251785196,821,10.517128885774863,5.36378786393491,38799,Mano_abierta
390.0495049504951,153745.97,390.1585993839779,745,10.31746092796091,6.805411234192729,39395,Mano_abierta
392.0,155265.12,392.081422135962,906,11.224081254160627,6.217821782178218,39592,Mano_abierta
397.1287128712871,159343.84,397.197908123673,743,9.647279409242794,6.025879815704343,40110,Mano_abierta
