MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_anular
848.0891089108911,989038.91,989.5688179932482,5944,110.34980743073365,470.4209391236153,85657,Dedo anular
708.950495049505,753455.6,863.7103933404741,5025,95.57264252912545,439.46103323203613,71604,Dedo anular
697.8118811881188,708064.91,837.2898938459927,4703,75.1015978525091,397.07714929908843,70479,Dedo anular
878.1980198019802,1031649.62,1010.6608072576737,5633,97.20447520562003,461.4353494755416,88698,Dedo anular
690.5940594059406,736195.18,853.7599889968382,4997,90.80016519808761,436.5585726889519,69750,Dedo anular
813.960396039604,905115.42,946.6540451443277,5077,83.65482651945433,428.1097931575337,82210,Dedo anular
793.950495049505,842675.39,913.4177955935228,5914,101.9555785624308,396.98774629938225,80189,Dedo anular
756.0693069306931,838908.57,911.373987205283,5086,92.30514611872948,455.7129693167336,76363,Dedo anular
708.4653465346535,693151.33,828.4252806044457,4330,74.11126769931816,363.78707969806896,71555,Dedo anular
897.0297029702971,1099369.26,1043.304565235667,6003,98.7487215107112,488.9840211743946,90600,Dedo anular
761.2376237623762,799089.99,889.4819885308483,5016,86.0251126125389,394.8697186550338,76885,Dedo anular
840.5643564356436,935648.15,962.4886009354568,4458,72.50903391991925,427.1087148318792,84897,Dedo anular
931.2376237623762,1148041.63,1066.149558546135,5592,89.02258140494467,476.4370159788257,94055,Dedo anular
786.4554455445544,863755.36,924.772040414649,5251,96.42494490535113,436.0011763552593,79432,Dedo anular
776.3366336633663,846911.14,915.710588116201,4754,77.72657203299268,420.6775806293502,78410,Dedo anular
877.6534653465346,1008269.51,999.1429545186998,5620,94.24139217986968,433.39711792961475,88643,Dedo anular
816.4077669902913,913151.1568627451,950.9393312143974,5783,94.41808359527279,444.2032236780093,84090,Dedo anular
812.4059405940594,886045.53,936.6284225775972,5295,87.07795358183378,428.6407214978925,82053,Dedo anular
687.039603960396,642129.55,797.3530157233797,5053,90.3376444235735,328.55073032055685,69391,Dedo anular
776.6732673267327,813357.68,897.3876718917896,4536,82.71626200451759,397.11067542397797,78444,Dedo anular
865.3861386138614,994819.42,992.4564084997775,5997,95.81268183283463,439.25850406822855,87404,Dedo anular
860.2772277227723,988682.84,989.3906715701837,5600,101.16194936832721,449.0367611018527,86888,Dedo anular
860.0693069306931,969128.65,979.5577149059075,5581,94.71182608312438,421.35241642976183,86867,Dedo anular
860.3465346534654,1023787.83,1006.8025212680406,5623,94.60036997813486,483.30281344966187,86895,Dedo anular
667.7821782178218,628489.1,788.838662619654,3995,62.251345366987856,342.65287716890504,67446,Dedo anular
788.2673267326733,890480.13,938.9693791862996,5070,96.70987540060219,470.1011665522987,79615,Dedo anular
662.8613861386139,606564.03,774.9570604520966,4605,79.1056887966978,328.0878345260269,66949,Dedo anular
914.1089108910891,1066466.35,1027.5734899401225,5803,90.50497223909855,427.73120282325266,92325,Dedo anular
663.9108910891089,644735.05,798.9690448656102,4006,70.56132084931517,366.5264189785316,67055,Dedo anular
856.9207920792079,980395.77,985.23544454517,5037,90.67860828221836,444.48171747867866,86549,Dedo anular
724.6039603960396,739439.77,855.6392839032204,4845,77.18218706411474,388.49642191941984,73185,Dedo anular
748.1287128712871,768903.23,872.5195279950319,4569,77.66112283504533,387.39339280462696,75561,Dedo anular
705.8118811881188,736984.33,854.2174520843885,5031,98.22306246498324,416.28134496617963,71287,Dedo anular
733.019801980198,769007.43,872.5786469135633,4812,91.85368800434743,393.63023233016366,74035,Dedo anular
821.6534653465346,898437.99,943.1556416395099,5284,92.76389383806611,419.66748358004116,82987,Dedo anular
673.9306930693069,679396.29,820.164370147476,4368,86.50630034858733,384.4344672090972,68067,Dedo anular
830.1009174311927,905948.2129629629,947.4369432674081,5328,79.97140692726323,412.8359565693123,90481,Dedo anular
878.2970297029703,990855.74,990.4773026822537,5068,102.33122690557364,422.64993628075666,88708,Dedo anular
859.1485148514852,993496.06,991.7960805258986,5746,103.87848670441825,448.4140770512695,86774,Dedo anular
819.6930693069307,904013.13,946.0774307373023,5781,93.50812798896148,422.90265660229386,82789,Dedo anular
615.8811881188119,536082.06,728.5425978154491,4555,91.71188581639787,310.58778551122447,62204,Dedo anular
