Dato
714
933
1016
1224
1450
1475
1484
1492
1501
1490
1506
1486
1485
1387
1225
1111
1009
935
855
809
749
716
682
641
613
591
540
537
519
497
476
471
448
439
434
424
426
418
424
393
419
405
406
401
388
392
392
381
379
391
420
396
390
389
390
407
479
531
523
591
682
776
1099
1117
1452
1481
1536
1563
1611
1581
1555
1531
1511
1480
1480
1291
1164
1067
978
888
825
783
731
705
640
608
590
550
554
513
507
472
499
461
494
454
448
444
470
441
433
