MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_Indice
408.87,170417.12121212122,410.7468198294419,1477,19.16884045643983,28.496199999999998,40887,Dedo indice
405.71,168954.57575757575,408.9804763066325,1580,21.50264254373486,39.31719999999999,40571,Dedo indice
387.36,152822.9696969697,388.9662453221359,1220,15.644407139533117,24.02080000000001,38736,Dedo indice
379.61,147250.9797979798,381.80946819061467,1371,18.187852533984866,31.223200000000006,37961,Dedo indice
393.29,161535.94949494948,399.9007251806378,1536,21.35226432768178,52.106,39329,Dedo indice
411.01,174598.51515151514,415.7553727854879,1631,21.435126462529826,49.8522,41101,Dedo indice
391.29,156335.202020202,393.4105362086786,1414,17.72004514666935,32.5584,39129,Dedo indice
430.62,190368.0606060606,434.1248437949618,1481,18.476028695681233,44.06039999999999,43062,Dedo indice
391.01,155301.30303030304,392.10749801553146,1355,16.46207763315433,23.071600000000007,39101,Dedo indice
391.82,156686.0202020202,393.85169797780486,1413,19.011160996221204,29.9624,39182,Dedo indice
390.94,155706.202020202,392.6183133782733,1491,18.480401849669086,27.612799999999996,39094,Dedo indice
406.76,168370.0404040404,408.2723845669702,1486,18.23804437504917,30.80080000000001,40676,Dedo indice
401.03,163394.1313131313,402.1942192523408,1319,16.860389297780976,23.093599999999988,40103,Dedo indice
393.07,158195.9696969697,395.74487994161086,1451,19.390458968005348,34.9096,39307,Dedo indice
393.06,157029.87878787878,394.2836288764726,1568,20.417857108151406,21.5732,39306,Dedo indice
412.02,173215.39393939395,414.1053489149832,1423,19.01328615744923,30.565199999999994,41202,Dedo indice
399.42,163103.2323232323,401.83603621377716,1686,21.59779262944819,34.397600000000004,39942,Dedo indice
369.94,138659.1313131313,370.5030904054648,1245,15.723944296595057,16.777600000000003,36994,Dedo indice
390.65,154888.0909090909,391.5855079034463,1347,16.034369650878393,22.40299999999999,39065,Dedo indice
400.93,163769.58585858587,402.65604428593895,1442,19.137461279971912,29.715599999999995,40093,Dedo indice
402.22,164552.80808080808,403.617739947094,1342,16.593780020041706,25.704000000000015,40222,Dedo indice
384.01,150784.35353535353,386.3631840639064,1330,16.615679585283537,31.332800000000006,38401,Dedo indice
397.53,160654.69696969696,398.8084126494826,1451,18.774848854117295,24.174799999999987,39753,Dedo indice
404.04,166636.36363636365,406.1649911058313,1486,19.41102467125007,24.33600000000001,40404,Dedo indice
396.02,159361.43434343435,397.19997482376556,1577,19.856810652592962,22.205999999999996,39602,Dedo indice
412.13,172644.0303030303,413.4218063914868,1595,20.042127349332674,24.785600000000002,41213,Dedo indice
400.69,163919.0,402.83968275233264,1412,18.068332697419716,31.681800000000003,40069,Dedo indice
392.54,156107.0909090909,393.1234157360764,1413,18.183964519778563,17.68,39254,Dedo indice
377.42,144624.58585858587,378.38913832191326,1367,16.859191061030277,21.447200000000002,37742,Dedo indice
398.48,162072.202020202,400.56395244704686,1286,17.259750574645913,33.768,39848,Dedo indice
388.07,152774.8383838384,388.9049883969091,1388,17.22577350156656,18.3142,38807,Dedo indice
398.92,162040.68686868687,400.52500546158166,1395,18.841443681416774,27.584,39892,Dedo indice
390.96,155341.71717171717,392.1585138690731,1464,18.431966084424463,22.811999999999998,39096,Dedo indice
410.4,172481.19191919192,413.22679003181776,1463,19.92283092131216,41.128,41040,Dedo indice
421.27,181703.34343434343,424.1300625987269,1558,20.28384439484644,40.1824,42127,Dedo indice
391.77,156304.0707070707,393.37136398065377,1590,22.060980682799862,25.597799999999996,39177,Dedo indice
393.94,157480.9090909091,394.84946498634133,1380,17.50555467400118,21.934,39394,Dedo indice
403.19,165202.8383838384,404.4141565276864,1350,17.83198805461124,24.220399999999998,40319,Dedo indice
410.31,171178.37373737374,411.6631997154956,1312,16.93361965875798,28.188599999999997,41031,Dedo indice
394.81,159186.85858585857,396.9823547715943,1421,18.55241006424554,30.619600000000002,39481,Dedo indice
385.25,150347.62626262626,385.803252967105,1261,15.95543034755746,15.395,38525,Dedo indice
397.18,160817.9393939394,399.01097729260533,1309,17.17438778995036,27.972400000000004,39718,Dedo indice
379.3,145734.0,379.83767585641107,1134,14.817407180595245,15.161999999999999,37930,Dedo indice
381.86,148414.42424242425,383.3148575257682,1244,15.418079378352276,28.263200000000005,38186,Dedo indice
392.84,157647.69696969696,395.05850199685614,1248,16.0113596038449,33.5456,39284,Dedo indice
397.23,162010.11111111112,400.48721577598457,1348,19.86520230519344,40.11120000000001,39723,Dedo indice
412.41,172869.9696969697,413.6922406814031,1251,15.599469040433215,26.123800000000003,41241,Dedo indice
420.35,179845.42424242425,421.9561233114173,1288,16.67878347427708,28.199000000000005,42035,Dedo indice
408.64,170257.67676767678,410.55462486738594,1507,19.720009834652412,29.342399999999994,40864,Dedo indice
404.67,167273.1616161616,406.94032732084935,1033,13.533721445397648,29.43800000000001,40467,Dedo indice
401.51,163863.30303030304,402.77123780131075,1271,16.513538981604448,23.321400000000004,40151,Dedo indice
396.85,160045.30303030304,398.05131578729896,1229,15.691147861521197,25.496000000000002,39685,Dedo indice
393.25,156630.51515151514,393.7819320385332,1224,15.040013969475567,15.645,39325,Dedo indice
390.36,154296.68686868687,390.8372039609331,1215,14.774055884310417,16.068799999999996,39036,Dedo indice
423.06,181699.9393939394,424.1260897421898,1383,18.040078836979745,24.392,42306,Dedo indice
400.34,162887.29292929292,401.56994409442547,1326,17.462224741690072,24.481200000000005,40034,Dedo indice
392.57,156049.7676767677,393.0512307575184,1233,15.546281506742012,14.184,39257,Dedo indice
411.52,172448.08080808082,413.18712467839555,1326,17.277298703936633,26.915999999999993,41152,Dedo indice
452.39,207680.15151515152,453.43505598927834,1316,16.70420016134574,25.169999999999995,45239,Dedo indice
415.1,175095.0707070707,416.34615405933556,1188,14.831034891726064,27.184,41510,Dedo indice
418.53,178404.75757575757,420.2626678638016,1337,16.889719543634413,31.774799999999985,41853,Dedo indice
432.36,189295.2323232323,432.8998498498238,1284,15.90248058916875,17.227200000000003,43236,Dedo indice
444.05,200013.22222222222,444.9866177763102,1532,19.244834017565243,21.960000000000008,44405,Dedo indice
422.51,181885.54545454544,424.3426563521513,1327,16.918998943570074,28.4826,42251,Dedo indice
428.96,186849.61616161617,430.0943152379487,1335,17.457307231001458,23.232799999999997,42896,Dedo indice
383.31,149052.1313131313,384.1374884074711,1307,16.38519903677546,19.0706,38331,Dedo indice
372.87,141163.24242424243,373.83366622068695,1347,17.27876024359258,22.0004,37287,Dedo indice
399.88,163146.9292929293,401.88986053395274,1309,16.947035734960266,31.249599999999997,39988,Dedo indice
391.83,155482.2323232323,392.3358382814397,1251,14.904748074070731,16.4398,39183,Dedo indice
409.4,170260.0404040404,410.55747466097847,1359,17.2898639074862,24.079999999999995,40940,Dedo indice
441.88,199157.63636363635,444.03385006100604,1330,16.308887085874314,32.3384,44188,Dedo indice
413.34,173456.18181818182,414.3930742664505,1261,15.544981976395619,22.4872,41334,Dedo indice
442.89,200770.7373737374,445.8284759860007,1359,18.964347198004592,39.10799999999999,44289,Dedo indice
447.9,207114.101010101,452.81669580526733,1285,16.905261866882714,54.414000000000016,44790,Dedo indice
438.71,195739.54545454544,440.20693997255427,1315,17.805628437109544,28.932,43871,Dedo indice
425.14,183800.30303030304,426.57039278412185,1343,18.49406129086586,27.722400000000004,42514,Dedo indice
420.97,180852.0101010101,423.13530932787916,1451,18.846268017350763,31.445200000000014,42097,Dedo indice
410.34,171356.22222222222,411.87699620153586,1363,17.66952521184769,27.407599999999988,41034,Dedo indice
436.14,194508.0,438.8199175060312,1366,16.656360449820465,39.093599999999995,43614,Dedo indice
444.87,205024.57575757575,450.5267250674481,1726,23.267873546887333,51.881400000000006,44487,Dedo indice
439.33,196123.56565656565,440.638548018668,1364,16.696337226100724,27.3966,43933,Dedo indice
425.38,184113.29292929292,426.9334374349238,1325,17.203182698253688,28.593199999999996,42538,Dedo indice
398.75,161113.34343434343,399.3772777712823,1256,15.677945649796717,18.52,39875,Dedo indice
438.27,200526.39393939395,445.5571007177419,1415,20.491190519071576,59.31800000000001,43827,Dedo indice
422.15,181463.08080808082,423.8495605754476,1326,17.38860651011565,29.805999999999997,42215,Dedo indice
444.03,202093.42424242425,447.2946344413266,1316,17.99663268166542,42.579599999999985,44403,Dedo indice
430.82,188195.41414141413,431.6404290610415,1184,15.483454838548589,20.598399999999998,43082,Dedo indice
433.75,191429.9090909091,435.33390632938296,1298,17.072631533385458,28.625,43375,Dedo indice
424.96,183952.60606060605,426.74709137848845,1342,16.99673171197595,29.8576,42496,Dedo indice
408.09,169296.41414141413,409.3940033757212,1273,16.286264895378075,24.784400000000005,40809,Dedo indice
401.75,164143.2626262626,403.11515724418,1318,17.155262466748514,26.82,40175,Dedo indice
