MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
425.32,216166.0404040404,462.6060743224196,1581,23.447555923547313,171.46720000000002,42532,Mano pinza
227.68,53474.92929292929,230.08733124620312,1475,19.854267027314787,22.075200000000006,22768,Mano pinza
410.28,196207.59595959596,440.73293500713106,1399,20.342769792441807,153.28240000000002,41028,Mano pinza
429.16,215799.05050505052,462.21321919650893,1868,26.303204859077265,162.72719999999998,42916,Mano pinza
291.48,103855.79797979798,320.6512747518712,1354,20.16848226237356,100.87440000000002,29148,Mano pinza
355.62,159612.9696969697,397.51332053152635,1092,15.103013278846381,168.15639999999993,35562,Mano pinza
435.44,216709.2323232323,463.18693850323547,1675,26.106425541338563,144.41359999999997,43544,Mano pinza
253.18,76244.46464646465,274.7399133726296,1427,24.40048848658236,78.094,25318,Mano pinza
413.76,201984.30303030304,447.17385880661675,1141,16.305480271021978,164.66,41376,Mano pinza
412.3,207148.88888888888,452.85472284166366,1451,22.544904685376853,177.044,41230,Mano pinza
212.23,51250.69696969697,225.2513928924747,1296,19.48063011031598,46.665,21223,Mano pinza
373.26,176590.88888888888,418.1207720264565,1158,15.972198067614586,181.95559999999995,37326,Mano pinza
365.43,167631.24242424243,407.3756620123495,1471,21.40588987199834,168.05579999999998,36543,Mano pinza
303.46,114947.07070707071,337.3389986349044,1452,19.584574428757843,114.39760000000003,30346,Mano pinza
385.76,180537.898989899,422.7676903454189,1307,17.853783233745606,162.21120000000002,38576,Mano pinza
452.25,238517.94949494948,485.9349442054975,1230,17.319341672234426,165.85,45225,Mano pinza
321.82,114197.41414141415,336.23717819420267,1122,14.215512937661028,82.55120000000002,32182,Mano pinza
580.97,341620.61616161617,581.5534455232812,892,10.99311079033068,19.745200000000004,58097,Mano pinza
315.85,112401.84848484848,333.58331792822014,1326,20.40796041952376,85.568,31585,Mano pinza
458.62,241802.70707070708,489.26953716739814,1372,22.79243184688614,161.236,45862,Mano pinza
386.39,177219.66666666666,418.8645007636718,1361,20.989896559434435,153.15680000000003,38639,Mano pinza
299.7,115467.21212121213,338.10137532994446,1188,16.259884328734888,132.91400000000004,29970,Mano pinza
457.74,238336.7676767677,485.7503474008022,1686,27.139370931277213,149.7372,45774,Mano pinza
383.39,177369.22222222222,419.0412032246948,1265,18.4667323048828,161.15580000000006,38339,Mano pinza
332.58,128890.42424242424,357.21354957504064,1433,19.68771344280642,109.04679999999995,33258,Mano pinza
487.62,265110.1212121212,512.307544352023,1440,21.608546756533464,142.62160000000003,48762,Mano pinza
386.25,182400.05050505052,424.94240786252436,1273,20.31593890858539,173.065,38625,Mano pinza
341.55,135019.0606060606,365.607535480329,1461,22.066703286612476,107.38400000000006,34155,Mano pinza
381.32,171940.68686868687,412.5788167126373,1901,30.77763191447039,148.5056,38132,Mano pinza
489.9,259662.72727272726,507.01686362487,1467,23.988002051530728,120.42999999999996,48990,Mano pinza
282.35,99101.92929292929,313.2266112577282,1305,22.293043712777266,98.15899999999999,28235,Mano pinza
478.09,253496.797979798,500.96090665839387,1304,18.0588264325568,141.8938,47809,Mano pinza
316.93,131314.51515151514,360.55702738956563,1144,19.322358431452805,151.51919999999998,31693,Mano pinza
337.33,141331.2626262626,374.05607868339746,1291,17.483325389257807,142.01539999999994,33733,Mano pinza
464.4,237461.51515151514,484.8576079634102,1387,20.99037778592752,128.06,46440,Mano pinza
331.99,136329.80808080808,367.37788447319474,1160,19.70079216989033,138.32600000000002,33199,Mano pinza
374.18,169727.61616161617,409.9150399777983,1410,19.630938270335868,160.08160000000004,37418,Mano pinza
374.99,165787.52525252526,405.1291769300256,1692,25.26625889172828,136.8084,37499,Mano pinza
356.35,156411.68686868687,393.5067597894603,1512,20.94919298848256,148.482,35635,Mano pinza
336.13,128811.62626262626,357.1043404944835,1793,26.764404221527766,96.67420000000004,33613,Mano pinza
418.07,204356.11111111112,449.7916740003087,1418,19.898225899295493,158.29139999999995,41807,Mano pinza
428.9,217419.39393939395,463.94525539119377,1126,19.50187766147743,173.3119999999999,42890,Mano pinza
339.04,137285.33333333334,368.6630982346891,1329,19.97700698505179,129.87039999999996,33904,Mano pinza
380.43,168798.67676767678,408.79174404579163,1373,20.846965237078503,139.93600000000004,38043,Mano pinza
433.09,215136.27272727274,461.50288189782736,1525,21.92342043651865,151.9336,43309,Mano pinza
213.55,49880.47474747475,222.21986859864714,1026,14.084162607824307,43.194,21355,Mano pinza
398.98,186174.42424242425,429.3165265861541,2615,34.01381181137148,145.3208,39898,Mano pinza
370.61,174776.7373737374,415.96751075053925,1326,22.376936178290197,183.32319999999993,37061,Mano pinza
270.07,84550.0505050505,289.31738627327604,1353,17.539853609607597,76.41659999999996,27007,Mano pinza
378.07,171877.70707070708,412.50324847205746,1656,25.614863109554424,149.8268,37807,Mano pinza
271.12,77910.06060606061,277.72461180097093,1504,21.968296716087494,43.464000000000006,27112,Mano pinza
452.98,230886.84848484848,478.09829533266486,1386,18.148656627247576,146.96159999999998,45298,Mano pinza
374.8,176228.7676767677,417.6918481368771,1246,20.27089270133634,176.41600000000003,37480,Mano pinza
356.19,145063.18181818182,378.9624651598097,1231,16.575203580571,110.64980000000007,35619,Mano pinza
494.07,269272.6767676768,516.3138096158189,1874,24.653968885722676,138.85460000000003,49407,Mano pinza
303.54,111962.44444444444,332.93065344002196,1506,23.041902979773457,98.54999999999998,30354,Mano pinza
403.57,193265.9292929293,437.4165863338975,1309,17.589310344178887,158.92139999999998,40357,Mano pinza
367.28,160662.44444444444,398.8180286797476,1354,20.537720900771337,144.78719999999998,36728,Mano pinza
360.38,148654.60606060605,383.62489491689666,1413,18.158950265570827,115.24439999999998,36038,Mano pinza
430.46,219311.15151515152,465.95926860617334,1405,20.970638444446006,174.32320000000004,43046,Mano pinza
316.68,119437.69696969698,343.8652643114742,1618,21.10340103759428,105.21680000000003,31668,Mano pinza
447.65,229360.39393939395,476.5152568386452,1456,21.072266229345246,145.26899999999998,44765,Mano pinza
292.26,91735.1313131313,301.35988452347135,1620,22.18562643249048,56.94159999999999,29226,Mano pinza
470.97,249549.9696969697,497.0457423618072,1336,19.579932006361446,148.89659999999995,47097,Mano pinza
376.46,165848.64646464647,405.20384993235194,1260,17.328670701552046,133.8964,37646,Mano pinza
374.98,166109.55555555556,405.5224531391573,1395,19.615238355869543,138.3544,37498,Mano pinza
405.17,193911.60606060605,438.1466535305274,1421,20.67619526182345,158.387,40517,Mano pinza
222.76,51743.656565656565,226.33210112575725,1159,14.62632192074593,32.012800000000006,22276,Mano pinza
450.34,224244.38383838383,471.17081828143813,1902,28.88325508391366,127.09320000000001,45034,Mano pinza
342.01,138216.61616161617,369.9114083128554,1675,25.91848137464224,114.2122,34201,Mano pinza
445.13,224393.44444444444,471.32739152313223,1293,17.412116993111958,146.6248,44513,Mano pinza
374.38,165705.0101010101,405.0283446871342,1359,19.835434062415786,147.76080000000002,37438,Mano pinza
360.79,148575.44444444444,383.52273726599316,1311,18.70585712842614,115.62700000000001,36079,Mano pinza
434.98,216845.27272727274,463.332299759039,1391,20.01640741133547,150.74359999999996,43498,Mano pinza
267.13,74130.55555555556,270.90450346939605,1534,19.85401264686356,34.2482,26713,Mano pinza
470.85,242431.8686868687,489.905654182517,1555,22.91111503002837,121.76,47085,Mano pinza
519.25,281094.57575757575,527.525951968242,1451,20.66544473415963,84.98,51925,Mano pinza
449.81,211067.7676767677,457.11824509638643,1191,15.649248860536083,74.6862,44981,Mano pinza
470.11,240433.66666666666,487.88249609921445,1430,19.99747458803211,119.35020000000004,47011,Mano pinza
372.06,155477.71717171717,392.33014158996247,1533,20.786796508623187,110.86160000000004,37206,Mano pinza
424.66,189595.69696969696,433.24328038643597,1481,21.436068914450022,72.28480000000002,42466,Mano pinza
443.39,216607.9090909091,463.0786434289536,1565,25.686729663545744,121.87880000000001,44339,Mano pinza
326.5,108619.49494949495,327.9227043069754,1048,14.114252414213132,24.54,32650,Mano pinza
458.93,232041.42424242425,479.2921968903729,1560,22.25063839737883,128.11,45893,Mano pinza
416.63,202028.77777777778,447.22308750778956,1789,29.382706382214597,146.4486,41663,Mano pinza
403.72,186808.66666666666,430.04718345781544,1525,19.721546438841806,137.50959999999998,40372,Mano pinza
434.06,220965.797979798,467.71373723678465,1426,24.613374043762914,168.8716,43406,Mano pinza
435.09,205802.05050505052,451.38013912887214,1591,23.294556523710934,105.65899999999998,43509,Mano pinza
394.98,182914.60606060605,425.5413728417015,2302,30.354138719023762,145.3164,39498,Mano pinza
343.64,139997.35353535353,372.2866906028202,1350,22.23883217630046,124.34160000000003,34364,Mano pinza
356.82,150454.78787878787,385.9407208367627,1817,26.41835144230792,131.67679999999996,35682,Mano pinza
435.5,227748.34343434343,474.8377196474602,2049,29.909459332722108,176.08,43550,Mano pinza
349.66,135505.55555555556,366.26561400164223,1490,18.53361674080236,86.19720000000005,34966,Mano pinza
370.29,162232.27272727274,400.7617122430735,2251,31.389536955855693,127.89380000000001,37029,Mano pinza
391.24,198545.91919191918,443.351395622028,1456,20.318176168846524,198.36879999999996,39124,Mano pinza
334.47,131593.60606060605,360.93998116030315,1386,18.588037860816605,108.09559999999998,33447,Mano pinza
463.84,244688.52525252526,492.18049534698144,1861,26.778741757241136,153.25600000000003,46384,Mano pinza
277.76,85712.64646464646,291.2997082044539,1194,16.95150540080542,51.94639999999998,27776,Mano pinza
395.01,185689.0,428.7564693389477,1181,16.377182944942675,160.49120000000002,39501,Mano pinza
479.88,253462.84848484848,500.92736000342404,1705,23.31232820772405,132.1016,47988,Mano pinza
290.25,100328.63636363637,315.1592454617189,1260,17.362446413295146,93.855,29025,Mano pinza
376.53,158429.30303030304,396.0366270940101,1647,23.060088394619758,109.25360000000002,37653,Mano pinza
330.37,118994.67676767676,343.2269365886075,1506,21.505930589143325,83.0588,33037,Mano pinza
342.0,136428.42424242425,367.51073453710165,1738,26.967245377166783,111.24,34200,Mano pinza
585.49,360994.3333333333,597.8163513989895,1658,23.692900526392613,95.85359999999999,58549,Mano pinza
448.4,229536.9292929293,476.6986049906167,2015,27.59940710825638,149.4,44840,Mano pinza
353.95,142812.0909090909,376.0105982548896,1508,19.62218904786882,105.53500000000007,35395,Mano pinza
458.4,238630.80808080808,486.0498945581616,1881,27.66739685053237,147.77599999999998,45840,Mano pinza
363.68,157040.78787878787,394.2973243632272,1482,20.620672181384418,131.3184,36368,Mano pinza
354.81,156232.1313131313,393.28082841654003,1692,23.46542696449955,150.39299999999994,35481,Mano pinza
381.49,175301.60606060605,416.5916345775561,2026,27.861852563726416,153.4884,38149,Mano pinza
253.39,68425.76767676767,260.2719923464682,1240,15.849672590060692,43.67379999999999,25339,Mano pinza
498.15,275198.89898989897,521.9644719710336,1655,22.130238922060347,143.106,49815,Mano pinza
401.21,208165.68686868687,453.96478938349395,2049,32.805056274478744,198.96040000000005,40121,Mano pinza
282.21,89467.20202020202,297.6113741106008,1688,24.60434387204295,66.4592,28221,Mano pinza
468.59,248936.65656565657,496.4345777642811,1940,26.333908701040706,149.30740000000003,46859,Mano pinza
373.15,171396.75757575757,411.92570932147464,1716,28.58762888475582,168.8189999999999,37315,Mano pinza
248.85,67302.21212121213,258.12630629209417,1019,14.472195564061607,42.22600000000002,24885,Mano pinza
411.01,202147.14141414143,447.35407676693865,1679,24.660728195889007,166.33060000000006,41101,Mano pinza
243.31,62431.36363636364,248.6102371182651,1424,21.055961990693643,39.7092,24331,Mano pinza
466.74,238321.77777777778,485.7350718241375,1606,22.0435748443666,126.87639999999999,46674,Mano pinza
442.67,228872.91919191918,476.00860286343567,1375,22.266294680253353,165.06920000000005,44267,Mano pinza
230.1,56855.83838383838,237.2494046357124,1169,15.31256828473746,42.07200000000002,23010,Mano pinza
466.72,240170.70707070708,487.6156273131533,2309,30.54008791239753,126.11359999999996,46672,Mano pinza
337.57,140532.43434343435,372.9974664793314,1380,20.023723303858723,137.26080000000002,33757,Mano pinza
385.83,177770.11111111112,419.51449319421613,1257,17.317300277147385,153.46919999999997,38583,Mano pinza
428.69,211752.85858585857,457.85950901996125,1624,25.10865278035531,146.1038,42869,Mano pinza
296.04,110563.55555555556,330.8442533882068,1442,22.810594738481335,114.22319999999998,29604,Mano pinza
324.03,120782.17171717172,345.7952428822583,1648,22.221565646866104,104.19960000000003,32403,Mano pinza
409.67,213409.28282828283,459.6468100618126,1890,31.126331053442275,203.71020000000007,40967,Mano pinza
329.06,118988.78787878787,343.2184435603658,1767,23.9365744407924,71.15319999999998,32906,Mano pinza
443.63,225514.71717171717,472.5035132144522,1823,23.489305539914856,145.0634,44363,Mano pinza
392.06,179325.51515151514,421.3457724957022,1675,24.0783653259036,143.85760000000005,39206,Mano pinza
