MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
349.65835411471323,171327.6375,413.40099967666487,8042,41.57559380213348,168.55663832936366,140213,Dedo corazon
309.5436408977556,121597.5225,348.2732932382878,7020,35.35597544970298,117.06973215340703,124127,Dedo corazon
302.32668329177056,117135.8075,341.8240750069604,7095,33.559313163412625,126.24664025721236,121233,Dedo corazon
321.5436408977556,143439.6225,378.2617053122556,7104,35.51661582977748,148.5723845000964,128939,Dedo corazon
308.66832917705733,125100.785,353.25460077340966,7297,33.65341735990567,134.14028519723135,123776,Dedo corazon
298.2942643391521,115076.225,338.8056254998199,7422,36.96058711654889,124.65679939801367,119616,Dedo corazon
325.61346633416457,143612.5725,378.48967807455136,8565,40.52619523221986,145.99738807594477,130571,Dedo corazon
289.67331670822944,112744.0825,335.35492420275034,6415,32.12020392214221,122.08975068563005,116159,Dedo corazon
310.8503740648379,132718.5275,363.8510115466099,7859,39.00240377207538,146.52071815473786,124651,Dedo corazon
292.80299251870326,116374.995,340.7121703761021,7334,35.01271197722336,129.11443336795173,117414,Dedo corazon
304.3216957605985,122792.6275,349.9805872778113,7100,33.89173940652796,133.28572583503833,122033,Dedo corazon
292.53366583541145,106438.735,325.8424492690231,5898,27.11438732481337,110.2076230869211,117306,Dedo corazon
300.6259351620948,116367.8075,340.70164875787464,6809,33.57540022099513,128.99439680101491,120551,Dedo corazon
309.09226932668327,123558.32,351.07007066070975,6299,31.73133309522309,119.4823912786612,123946,Dedo corazon
318.214463840399,134123.755,365.77217198074436,7307,37.35274420976322,135.94538591177917,127604,Dedo corazon
304.53865336658356,118123.545,343.2622504275391,6413,31.39438644089099,122.12266092872557,122120,Dedo corazon
352.04738154613466,165091.7925,405.80794998290344,8826,44.047020330551305,161.79043662663787,141171,Dedo corazon
321.1221945137157,135167.715,367.1929171484521,7364,32.97878105691598,144.17014819559583,128770,Dedo corazon
317.9800498753117,151526.05,388.77780228701613,8127,43.351441729197425,166.77453498423512,127510,Dedo corazon
303.76059850374065,131117.715,361.6500216433195,7901,39.9880919774875,149.0426552073681,121808,Dedo corazon
312.2568578553616,136145.5775,368.51874083164296,7806,36.35691130995591,156.97972027537142,125215,Dedo corazon
334.0374064837905,151702.6975,389.00435284668197,7204,38.9144574676302,144.5923843757191,133949,Dedo corazon
347.8628428927681,166842.3575,407.9537863172415,8181,40.773244903980846,161.26932046442496,139493,Dedo corazon
286.33416458852867,107737.675,327.824652053145,6336,33.5006716350583,113.92644324351215,114820,Dedo corazon
277.1296758104738,108758.6975,329.3743748426591,7200,36.17651171685849,133.32776537459344,111129,Dedo corazon
260.4937655860349,96925.73,310.9405408597031,6939,37.40604897606803,129.07586395606992,104458,Dedo corazon
289.07730673316706,123022.21,350.3076097466112,7544,39.074672103550654,149.50716724398478,115920,Dedo corazon
256.7556109725686,89970.3875,299.57640501863676,6376,34.11099529477262,112.1141286434786,102959,Dedo corazon
293.8952618453865,121572.41,348.23732842377865,7846,38.56176863163825,140.17113077654992,117852,Dedo corazon
283.3665835411471,121851.81,348.63726156225175,7723,40.685777613313476,144.78557969166857,113630,Dedo corazon
295.27680798004985,123533.535,351.0348577017612,7532,37.218812447470704,140.65526955678135,118406,Dedo corazon
338.2219451371571,161402.0625,401.2475091399602,8524,41.59897835283939,163.60834820678974,135627,Dedo corazon
331.6982543640898,160002.1625,399.5036352944317,7605,40.27905783406558,164.20346888389997,133011,Dedo corazon
295.4039900249377,121088.2775,347.5432515827322,7913,39.303085120636524,139.20882332821316,118457,Dedo corazon
323.7281795511222,133289.8675,364.6333416124496,7026,35.53223888245715,116.2956573653149,129815,Dedo corazon
305.3167082294264,136321.355,368.7565612924865,8354,42.66397777985546,155.68318604983799,122432,Dedo corazon
272.9775561097257,102553.815,319.8406944487152,6850,33.12702823979235,126.77596532359875,109464,Dedo corazon
289.66832917705733,122741.2625,349.9073799787467,7142,37.169678502779654,145.64997730113618,116157,Dedo corazon
301.1371571072319,126894.35,355.7778875041389,6905,36.80227574485035,141.04851337989192,120756,Dedo corazon
321.56109725685786,148230.985,384.52741341915134,7809,36.31635306580219,160.43785797352007,128946,Dedo corazon
300.73067331670825,124036.4425,351.7486669317729,7754,35.66230502926024,140.6881424866761,120593,Dedo corazon
319.06234413965086,141590.81,375.8160663286273,7760,41.810405403439944,148.09578298642418,127944,Dedo corazon
337.73316708229424,142116.4525,376.51301090605904,6703,32.947951377892984,119.8927121099993,135431,Dedo corazon
311.139650872818,116200.4625,340.456584288711,6485,30.557609526924715,105.02897370041234,124767,Dedo corazon
294.3840399002494,123002.66,350.27977417987074,7701,41.14671918877616,142.13575786220235,118048,Dedo corazon
253.1770573566085,90891.59,301.1061734352154,6517,35.547819905023715,118.5497851381521,101524,Dedo corazon
246.6508728179551,80603.1425,283.5527061361031,5049,27.888752213033843,99.38285209669095,98907,Dedo corazon
259.71820448877804,88301.6275,296.78514777554085,6422,31.35761470520358,104.9880162436801,104147,Dedo corazon
