MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
273.8778054862843,77396.0525,277.85435913042744,3236,10.715876072445033,39.01510562745256,109825,Mano pinza
321.30423940149626,108589.0975,329.11745888912657,4311,14.49560278153344,59.245253449916355,128843,Mano pinza
334.0274314214464,121572.8875,348.23801230904934,5094,30.623846917067752,76.05128077561707,133945,Mano pinza
325.08478802992516,115492.3775,339.41768749365605,4456,15.380182053538899,73.93926654684984,130359,Mano pinza
291.1471321695761,89110.16,298.14080591161274,3559,11.831208729457865,54.05568373331011,116750,Mano pinza
306.03990024937656,99003.405,314.2554911464726,4061,13.968267609120325,57.671295576520045,122722,Mano pinza
296.03241895261846,91685.5575,302.4184439017734,3527,11.535488719599183,52.11844453703645,118709,Mano pinza
307.73067331670825,97597.615,312.0163928809413,3773,11.89674325183157,43.30817594417945,123400,Mano pinza
326.426433915212,111590.5025,333.63486320397806,4179,14.443597197374345,57.09618721276609,130897,Mano pinza
277.01246882793015,79576.735,281.7415292015147,3401,11.389578569903279,40.25906555307491,111082,Mano pinza
285.5361596009975,84042.61,289.5393365873132,3640,12.389915253947462,40.57406359413188,114500,Mano pinza
311.6857855361596,101057.9,317.49942564795776,3870,12.386888229091277,52.19729976803626,124986,Mano pinza
276.9800498753117,78978.4025,280.6803321891391,3360,10.886459479555326,37.95666693615089,111069,Mano pinza
246.96508728179552,62865.0275,250.41616732522556,2692,9.083226299063565,34.30049564368381,99033,Mano pinza
252.67581047381546,66883.3875,258.29555940816147,3134,11.192184773313922,40.16421539667042,101323,Mano pinza
299.8703241895262,93661.655,305.66008046198954,3921,12.904165993972645,49.26548964247735,120248,Mano pinza
382.90773067331673,157016.335,395.7584782001918,6279,20.976355736876698,81.0003917886083,153546,Mano pinza
362.0349127182045,138447.895,371.62163339072447,5451,17.706001807296868,68.3145378449139,145176,Mano pinza
368.9650872817955,143380.4775,378.1837122345451,5543,18.184540137160468,67.140079974627,147955,Mano pinza
340.3990024937656,125365.275,353.62783175468695,5004,16.675431028911966,73.04119999253737,136500,Mano pinza
287.26184538653365,85861.68,292.6560457213499,3865,12.772920574402708,44.79484580319774,115192,Mano pinza
298.9576059850374,94073.405,306.33120634380344,4031,14.144521907791722,47.82456576762582,119882,Mano pinza
307.0947630922693,96045.0175,309.524641572603,4283,13.870922824383387,32.060770766350956,123145,Mano pinza
325.5162094763092,107893.86,328.0621861857711,4665,15.024563221604813,33.868632657757104,130532,Mano pinza
301.2793017456359,94204.6475,306.54481432903077,4125,13.312306336619512,48.13154147051325,120813,Mano pinza
316.3740648379052,106209.23,325.4909661992276,4623,15.519101133764158,63.92425420239924,126866,Mano pinza
347.41645885286783,134662.665,366.50627263431556,5239,20.661981995926723,94.0554598541054,139314,Mano pinza
361.81296758104736,141881.9325,376.20222250732564,5805,19.87190227431687,83.14700779224007,145087,Mano pinza
358.45386533665834,140718.02,374.6559785248182,5524,18.251438299487525,90.72831636619176,143740,Mano pinza
327.3441396508728,116580.4225,341.01275380015346,5182,18.11201258833485,77.52334873539344,131265,Mano pinza
302.3366583541147,96335.1225,309.99175035278444,4784,15.874822833657074,56.9696830243593,121237,Mano pinza
283.74563591022445,85856.29,292.64685977924546,3949,13.982220853641241,60.30772196690319,113782,Mano pinza
331.19451371571074,120050.7525,346.05111481519305,4837,15.814155051725022,81.93080888800442,132809,Mano pinza
307.82543640897757,99871.19,315.629742995399,4740,15.919484916290477,56.55199905473225,123438,Mano pinza
386.3740648379052,157466.4,396.32526504214087,6138,19.400257730246782,71.48714249289493,154936,Mano pinza
321.3715710723192,110533.48,332.0509530350294,4878,17.327434893832383,66.40629100565296,128870,Mano pinza
390.91521197007484,163801.6175,404.21916662046306,5576,18.16273657794992,83.98558466676201,156757,Mano pinza
326.25187032418955,117077.7325,341.7393276750578,4684,17.38116796996105,79.15310228170223,130827,Mano pinza
356.3216957605985,134269.5775,365.97095601752204,5451,18.423151196253045,67.44385917998021,142885,Mano pinza
328.1321695760598,118280.1425,343.4897080716134,4871,17.153206697291328,84.55824279699753,131581,Mano pinza
342.8852867830424,124843.6325,352.8913455238537,5206,17.536390734697946,67.98868166242747,137497,Mano pinza
333.84039900249377,118961.56,344.4777173571768,4411,14.827255309058383,69.60547509032904,133870,Mano pinza
324.7630922693267,112965.725,335.6843978539865,5176,17.136218952849546,72.39486072847805,130230,Mano pinza
