MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_pulgar
307.68827930174564,100346.3975,316.37976722166025,4980,18.23266299803734,57.34885977077257,123383,Dedo pulgar
326.9925187032419,114044.945,337.2840696518259,5318,19.17354948881401,64.61924988028682,131124,Dedo pulgar
318.0274314214464,105164.9025,323.886779423438,5083,17.23535610308067,48.638851748434405,127529,Dedo pulgar
346.45386533665834,125337.415,353.5885361091765,5614,19.4037367535225,57.87364506439636,138928,Dedo pulgar
351.6334164588529,129831.9675,359.8724732561262,5616,20.208908926510603,61.56602259936195,141005,Dedo pulgar
346.640897755611,128777.3275,358.4078501266664,5859,20.65254221639554,74.88967108413505,139003,Dedo pulgar
314.6633416458853,103915.72,321.9574172986483,4556,15.351872849916392,50.89382528715617,126180,Dedo pulgar
323.4139650872818,108982.7775,329.71351200701497,4651,17.377212089400302,50.66716003009932,129689,Dedo pulgar
295.2269326683292,90431.875,300.3437349142552,4481,16.948377503466226,40.93929764118383,118386,Dedo pulgar
251.9226932668329,65763.4125,256.1238254537974,3418,11.457530274889088,38.01533572552409,101021,Dedo pulgar
326.0648379052369,114925.06,338.58302355611244,5111,18.114289939161292,67.19112443330576,130752,Dedo pulgar
257.19451371571074,71941.9825,267.8853785854136,4042,16.349006085998013,58.05037282106455,103135,Dedo pulgar
279.4638403990025,81268.4025,284.720456157638,3858,13.81557092558972,43.27276571663111,112065,Dedo pulgar
259.04738154613466,69769.09,263.80883655478453,3299,11.177991769544295,41.12504275470924,103878,Dedo pulgar
256.30423940149626,67344.975,259.185324466785,3483,12.161311606895039,29.476197287330304,102778,Dedo pulgar
250.20199501246884,65634.9575,255.87356116204276,3571,12.55398343156466,42.29050814360607,100331,Dedo pulgar
289.8778054862843,88234.4525,296.672237425164,4048,14.500172412768062,47.83416769796207,116241,Dedo pulgar
258.8079800498753,69466.88,263.2368627021808,3494,11.603878661895772,40.294923539032716,103782,Dedo pulgar
235.1221945137157,57834.96,240.18895304964028,3038,11.107880085776944,40.34405258673765,94284,Dedo pulgar
257.4488778054863,68800.1525,261.97057286531543,3441,12.382144402323856,35.88640617906604,103237,Dedo pulgar
274.5162094763092,78856.6225,280.4638525168236,4004,13.884523758487362,44.752731637241055,110081,Dedo pulgar
322.0947630922693,110465.675,331.9490917313179,4672,16.832557737907806,64.1268151317467,129160,Dedo pulgar
343.0872817955112,122245.705,349.2003047934386,5197,17.83276478844489,49.610512372435494,137578,Dedo pulgar
289.21695760598504,89189.275,298.27312627080835,4312,15.42627628431437,53.40405843247244,115976,Dedo pulgar
284.1172069825436,86416.3075,293.59973686344523,4476,15.926707129849534,59.408063382690415,113931,Dedo pulgar
265.3067331670823,73721.59,271.17843873713525,4149,14.75593101095285,45.1108264252088,106388,Dedo pulgar
275.29675810473816,81985.335,285.9735700952406,4209,15.225554177106329,66.81922376104626,110394,Dedo pulgar
255.73815461346632,70116.4975,264.46482448809934,3597,13.537263386667188,59.471383884428576,102551,Dedo pulgar
266.8304239401496,76719.1675,276.63667125003377,3655,13.376752221671746,63.20224376714074,106999,Dedo pulgar
267.0448877805486,75881.3075,275.12193170798497,3554,12.272326592785902,57.9377367056175,107085,Dedo pulgar
284.70324189526184,87615.225,295.6293848166692,3898,14.092019017869655,68.95376272535619,114166,Dedo pulgar
295.5361596009975,93490.95,305.38140985705775,4148,14.360884373881715,57.37351135876021,118510,Dedo pulgar
306.8428927680798,100544.5,316.6919095683294,4714,17.217142620074913,65.17716929621083,123044,Dedo pulgar
329.785536159601,118784.62,344.2214389059661,5314,18.67819584435285,74.47610400432833,132244,Dedo pulgar
321.9576059850374,110233.7625,331.60046039874305,5198,17.760067567439037,64.66543118512944,129105,Dedo pulgar
306.7655860349127,97052.6625,311.14407580769466,4194,14.090954545381232,42.30708764248979,123013,Dedo pulgar
326.31920199501246,111246.21,333.11978030421005,3899,13.21883126452562,57.00180969023823,130854,Dedo pulgar
