MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
184.98753117206982,38343.89,195.57164755322611,2221,50.14122555343058,34.80072885118874,74180,Mano_abierta
286.73067331670825,92127.1475,303.1458460708722,2007,7.940875266618914,78.05725088774325,114979,Mano_abierta
187.76807980049875,41163.3175,202.63431554258392,1737,6.40956316764255,53.731270327920846,75295,Mano_abierta
143.0773067331671,20731.17,143.8035859138977,734,3.1567388235329195,11.964739025254818,57374,Mano_abierta
163.63840399002493,28443.9925,168.44304631053805,1332,5.195671275205929,27.47166995230129,65619,Mano_abierta
130.0648379052369,17075.68,130.51090857417955,767,2.963528302547489,7.9463684927332565,52156,Mano_abierta
149.38403990024938,22717.1775,150.53413627658895,949,3.1618823507524754,14.56443678832843,59903,Mano_abierta
206.58852867830424,46773.04,216.00092361490903,1657,6.057846151892601,52.94774286229563,82842,Mano_abierta
173.72568578553617,30298.75,173.84818670308334,1335,4.627904493396552,5.270651301919765,69664,Mano_abierta
166.28927680798006,27776.02,166.4534563089844,1154,3.9382737335030433,5.793185365762652,66682,Mano_abierta
158.70324189526184,25309.235,158.89027566452307,1541,5.527431591616489,6.00384325968122,63640,Mano_abierta
167.10224438902742,28091.915,167.3973128491828,1467,5.18338692362436,7.950261503348858,67008,Mano_abierta
162.7057356608479,26636.1325,163.0021724684258,1284,4.663153439465615,7.719093786730181,65245,Mano_abierta
158.40648379052368,25269.7825,158.76638682679314,1350,5.186520991955976,7.787663012045945,63521,Mano_abierta
208.88029925187033,46767.4175,215.98794069042552,1686,5.825375524376089,47.595325899714545,83761,Mano_abierta
228.07231920199501,55636.2525,235.57909229848804,1931,6.263186090162099,46.58856599150503,91457,Mano_abierta
183.96259351620947,34725.1975,186.11448357800163,1588,5.857473858242988,23.329543970497696,73769,Mano_abierta
155.55361596009976,24569.2625,156.5502875075713,1259,4.911466176204413,10.963799976368307,62377,Mano_abierta
151.58852867830424,23153.6475,151.9733783617161,1168,4.1340053217188775,8.529573821058326,60787,Mano_abierta
154.89775561097258,24181.615,155.31037222509724,1197,4.233497372149887,9.241870386378196,62114,Mano_abierta
154.74563591022445,24074.0225,154.9644718352309,1258,4.34856298103178,6.6074091579032475,62053,Mano_abierta
143.03241895261846,20562.57,143.21763777752224,1329,5.21368391830575,5.904440892780517,57356,Mano_abierta
162.0573566084788,26803.0725,163.51217667256313,1504,5.635157495580758,17.074172424300848,64985,Mano_abierta
151.85785536159602,23454.2725,152.95680122960866,1209,5.08994106056249,11.906766748963006,60895,Mano_abierta
154.07481296758104,24190.745,155.339688916318,1276,5.440128674948783,10.818950130907144,61784,Mano_abierta
148.45137157107231,22456.8375,149.66908635877792,1240,5.049257371138849,10.480581588422956,59529,Mano_abierta
154.80299251870323,24308.855,155.71844596567578,1414,5.563721775933804,9.055951144582432,62076,Mano_abierta
150.89526184538653,23181.8325,152.06584903879724,1449,5.968458762528229,11.045416384226465,60509,Mano_abierta
155.8229426433915,24450.6025,156.17179139949596,1278,4.433959855479073,8.15713832625419,62485,Mano_abierta
159.51620947630923,25627.775,159.88703930168435,1050,3.56019662378358,8.693030515979379,63966,Mano_abierta
146.428927680798,21833.235,147.57638032532574,1346,5.693856338194704,10.178605854441207,58718,Mano_abierta
148.1221945137157,22190.4675,148.7787944426573,1019,3.42600350262518,11.056436216192685,59397,Mano_abierta
142.49875311720697,20428.505,142.74999508671397,1019,3.6100554012369397,6.2254463591644305,57142,Mano_abierta
142.71820448877804,20473.665,142.90769216106946,989,3.5217183305880666,5.908433405264892,57230,Mano_abierta
165.0224438902743,27568.3,165.8298860947402,1335,4.736823830374104,12.556103506818985,66174,Mano_abierta
155.26683291770573,24250.17,155.53036925500595,1340,4.709564735726647,7.282305458299389,62262,Mano_abierta
156.5137157107232,24676.99,156.89312085483886,1264,4.693612681080534,8.391577166808668,62762,Mano_abierta
155.4862842892768,24324.085,155.76721873974387,1219,4.5719251962384515,7.5533236733602385,62350,Mano_abierta
162.8279301745636,26759.42,163.3789713497479,1241,4.527416481835971,10.798888066616502,65294,Mano_abierta
155.7206982543641,24636.885,156.76557780341926,1132,4.613566949768909,11.562104713279146,62444,Mano_abierta
150.98254364089775,23161.735,151.99991796821516,1174,4.727049819919396,10.23085677327877,60544,Mano_abierta
155.01745635910225,24569.77,156.5519043420335,1147,4.546152219184923,14.846972344699353,62162,Mano_abierta
139.05236907730674,19429.965,139.21749610571632,998,4.220189569201838,5.487839005976332,55760,Mano_abierta
141.53117206982543,20366.625,142.5336290545895,1211,5.286539510870982,9.508000572135742,56754,Mano_abierta
154.9002493765586,24726.5975,157.05074072443836,1310,6.294044804416314,17.326471850299438,62115,Mano_abierta
