MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
176.52,31781.353535353537,177.37964934005254,299,4.212775183590355,14.676800000000004,17652,Mano_abierta
168.61,28947.76767676768,169.28759552902864,339,4.846116845975598,13.355400000000005,16861,Mano_abierta
156.39,24747.929292929293,156.52619589065594,304,4.435850276640058,4.946600000000001,15639,Mano_abierta
152.3,23496.161616161615,152.5162286446921,282,3.6542489452054787,6.572,15230,Mano_abierta
159.71,25861.949494949495,160.01040591161563,403,5.82141639885766,7.789400000000003,15971,Mano_abierta
155.63,24526.333333333332,155.82384284826247,314,4.339156925980302,6.5122,15563,Mano_abierta
153.51,23877.76767676768,153.7497642274615,329,4.789508736748889,6.8908,15351,Mano_abierta
159.38,25900.161616161615,160.1285733403005,306,4.508129581459735,12.516799999999995,15938,Mano_abierta
152.36,23467.777777777777,152.42407946253113,256,3.37848211688939,3.437600000000002,15236,Mano_abierta
151.52,23226.828282828283,151.63957267151605,372,6.298949728071155,4.743200000000002,15152,Mano_abierta
162.63,26807.929292929293,162.91055828275833,316,4.0948353773597255,8.0196,16263,Mano_abierta
164.84,27524.10101010101,165.07228719564046,280,3.8794980410492608,6.820000000000001,16484,Mano_abierta
154.67,24213.989898989897,154.8284534573668,271,3.8494391563163872,5.7437999999999985,15467,Mano_abierta
154.04,24007.434343434343,154.16666306306303,349,4.659084749934337,5.1831999999999985,15404,Mano_abierta
148.37,22281.444444444445,148.52147992798888,307,5.700434149689785,4.396600000000001,14837,Mano_abierta
167.55,28474.939393939392,167.89934484684565,289,3.9886201760873283,8.610999999999999,16755,Mano_abierta
171.47,29939.484848484848,172.1629751136986,287,3.5915163787723285,12.979399999999998,17147,Mano_abierta
161.57,26427.444444444445,161.75033230259527,330,4.640619951617837,5.912799999999997,16157,Mano_abierta
150.68,22995.29292929293,150.88187432557962,323,5.639865318257238,6.3831999999999995,15068,Mano_abierta
156.63,24803.282828282827,156.7011486875575,211,2.7024119417717025,4.0396,15663,Mano_abierta
141.09,20144.656565656565,141.22043053326243,253,4.427873147015461,4.919,14109,Mano_abierta
174.81,31477.0,176.5282696907212,393,6.796463726962662,15.527399999999998,17481,Mano_abierta
150.4,22887.717171717173,150.52853550074818,264,3.5362480830748435,5.132000000000001,15040,Mano_abierta
145.58,21422.80808080808,145.63165864605128,244,3.6153432853198146,2.986400000000002,14558,Mano_abierta
151.13,23173.868686868685,151.4665969776835,266,3.513322408125156,8.3334,15113,Mano_abierta
159.88,26774.60606060606,162.80927492007328,376,6.938401411089887,22.9872,15988,Mano_abierta
147.33,21978.11111111111,147.50705067894214,282,4.067610422035836,6.2498000000000005,14733,Mano_abierta
170.28,30132.60606060606,172.71734134127934,392,6.321360293449184,20.6432,17028,Mano_abierta
165.22,27931.47474747475,166.28938631193515,249,3.4392270684388997,16.177200000000003,16522,Mano_abierta
145.31,21352.939393939392,145.39398199375378,254,3.9746672562592957,3.9486000000000003,14531,Mano_abierta
139.45,19667.949494949495,139.53949261768153,247,3.968308801929954,4.143999999999998,13945,Mano_abierta
141.78,20332.161616161615,141.87614316720058,278,4.616614702694098,4.2396,14178,Mano_abierta
138.49,19402.21212121212,138.59361457152346,178,2.4781876727588936,4.5202,13849,Mano_abierta
140.13,19885.909090909092,140.31054842740798,211,3.647331943082546,5.8508,14013,Mano_abierta
135.82,18692.262626262625,136.03433390140887,325,5.575016419779235,5.942,13582,Mano_abierta
