MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_anular
482.28,243222.64646464647,490.7040044670514,1898,28.926238482168273,60.36239999999998,48228,Dedo anular
548.88,315696.62626262626,559.052466231927,1994,31.381651977040356,82.7896,54888,Dedo anular
482.96,246879.27272727274,494.3788830441689,1881,27.915275858615946,82.14800000000001,48296,Dedo anular
492.18,254168.84848484848,501.6245209317423,2163,31.633475428361766,81.36320000000002,49218,Dedo anular
414.75,187600.25252525252,430.9573644805249,1834,34.326713101070894,83.035,41475,Dedo anular
451.07,219316.0707070707,465.9644943555249,2174,35.156791662493895,98.98539999999997,45107,Dedo anular
466.51,243785.1616161616,491.27111659449304,2454,39.88366922321805,128.31359999999998,46651,Dedo anular
418.32,185526.70707070708,428.56906094584104,1985,29.028199455639058,68.0952,41832,Dedo anular
417.02,179078.1616161616,421.05507953235764,1871,24.819957756416567,47.52560000000001,41702,Dedo anular
455.8,222856.0202020202,469.7099743458723,2078,28.596107667607033,95.18799999999999,45580,Dedo anular
447.18,206496.40404040404,452.1409514742057,2047,28.43155879218611,56.78160000000002,44718,Dedo anular
482.69,248460.37373737374,495.9594439064549,2307,38.29035799194773,91.69700000000003,48269,Dedo anular
446.89,212525.38383838383,458.69393935390076,2391,35.145153551831555,81.5104,44689,Dedo anular
459.58,221803.9797979798,468.59997865983735,2020,31.736287104699553,73.56439999999999,45958,Dedo anular
446.77,210320.1313131313,456.3079333081992,1938,30.623157540948938,73.12100000000001,44677,Dedo anular
488.35,255924.9595959596,503.3544576141151,2438,34.51979376555082,98.262,48835,Dedo anular
447.54,211174.44444444444,457.2337476608655,2303,32.873341260914835,76.2112,44754,Dedo anular
521.57,285502.49494949495,531.6460006432852,2088,29.700865545323996,83.59539999999998,52157,Dedo anular
481.37,240630.47474747474,488.08213448148257,2175,31.428128686373817,66.14920000000001,48137,Dedo anular
511.75,289715.8888888889,535.5546003910339,2454,41.3748569529707,138.315,51175,Dedo anular
513.78,282842.9696969697,529.1640010431548,2267,39.60958459665024,106.43839999999996,51378,Dedo anular
473.96,233872.84848484848,481.1799247682721,2152,29.26162032838278,70.07039999999999,47396,Dedo anular
502.17,273073.5252525252,519.9449874746366,2264,35.94018599975478,113.96440000000003,50217,Dedo anular
492.46,256610.9292929293,504.0285904589143,2179,34.65282357641556,89.18120000000005,49246,Dedo anular
540.13,307208.43434343435,551.4855845804132,1934,26.645446102097786,94.56639999999997,54013,Dedo anular
519.27,285924.8585858586,532.0391057055863,2467,40.57752276242789,95.74019999999997,51927,Dedo anular
480.22,245814.52525252526,493.3116459196965,2340,36.13470868454832,97.32400000000003,48022,Dedo anular
439.91,198928.0101010101,443.77779349579896,1530,22.384157456793076,42.833800000000004,43991,Dedo anular
490.26,252546.9090909091,500.02143954034614,1991,30.19515647827437,80.1824,49026,Dedo anular
452.07,220305.66666666666,467.0145715071426,2128,33.48209230395414,94.01519999999996,45207,Dedo anular
516.12,277754.2626262626,524.3822270062172,1797,24.9000020283152,83.87519999999996,51612,Dedo anular
479.01,239369.0,486.8010990127282,1729,25.736230014388962,64.671,47901,Dedo anular
482.51,242584.41414141413,490.05976166177936,1624,24.96623983128279,55.61240000000001,48251,Dedo anular
487.52,251177.33333333334,498.6637745014169,2096,37.62145315340354,85.05519999999999,48752,Dedo anular
511.11,276644.43434343435,523.3335360933789,1776,25.978623691198287,89.80539999999998,51111,Dedo anular
498.61,262109.60606060605,509.4001472320164,2133,28.410234320424287,86.85099999999998,49861,Dedo anular
514.45,276365.42424242425,523.0695651631818,1953,30.619693933245912,74.132,51445,Dedo anular
433.94,192700.78787878787,436.77657904242074,1697,25.73858479937752,36.0068,43394,Dedo anular
448.87,210842.15151515152,456.8738666196612,2138,31.15293004686799,74.15440000000001,44887,Dedo anular
422.17,186416.75757575757,429.59584495197345,2030,27.09243436828813,63.2742,42217,Dedo anular
430.44,199231.69696969696,444.11640366012153,2251,32.34676384606552,86.08720000000001,43044,Dedo anular
451.12,224660.0606060606,471.6073154648897,2403,39.31702281236822,113.78560000000002,45112,Dedo anular
486.07,261057.32323232322,508.37658285959634,2473,42.45651369996783,124.37239999999998,48607,Dedo anular
459.29,221082.7373737374,467.8374824658666,2310,35.176323534072424,68.92280000000001,45929,Dedo anular
427.89,197290.55555555556,441.947564763061,2087,34.67205669053273,78.3548,42789,Dedo anular
418.88,183560.74747474748,426.2923175474782,1970,28.596814119369622,65.596,41888,Dedo anular
395.51,164734.55555555556,403.84057497978085,1951,26.808900979286182,58.8234,39551,Dedo anular
434.01,197589.28282828283,442.2820254091274,2240,30.835503609123734,67.2724,43401,Dedo anular
488.1,268784.68686868687,515.8457521391448,2884,47.42820198399201,136.476,48810,Dedo anular
479.37,247703.0,495.20295839180926,2760,41.082818547392534,103.13959999999996,47937,Dedo anular
467.24,239961.9393939394,487.4036520175039,2544,39.66628469385734,114.80239999999999,46724,Dedo anular
436.48,196668.50505050505,441.2502917846061,1734,26.903869272247476,51.35919999999998,43648,Dedo anular
491.97,258116.45454545456,505.50498513862357,2298,32.859972272930754,93.38219999999997,49197,Dedo anular
474.81,243172.21212121213,490.65312594540757,2671,41.316834439255004,101.9834,47481,Dedo anular
500.17,268032.57575757575,515.1235288743857,2567,42.190405343280396,100.20100000000002,50017,Dedo anular
457.09,225975.12121212122,472.9855917467254,2338,36.64599968522202,93.13159999999996,45709,Dedo anular
490.46,254883.81818181818,502.32955318197236,2326,37.165477627399426,88.90720000000003,49046,Dedo anular
516.93,288274.5353535354,534.2207315333242,2277,36.9765145229053,118.95319999999998,51693,Dedo anular
524.3,297036.6060606061,542.2787475090647,2432,35.24545962592096,111.13999999999996,52430,Dedo anular
479.24,253125.35353535353,500.59374746394906,2341,41.46496634923793,119.71759999999999,47924,Dedo anular
493.17,276367.44444444444,523.0714769512863,2620,43.32004458245932,150.9606,49317,Dedo anular
485.1,254049.65656565657,501.5068892846837,2031,34.436444167025826,95.602,48510,Dedo anular
549.39,329595.0404040404,571.2259535420288,2437,37.502457831912075,137.04019999999997,54939,Dedo anular
550.36,326592.6060606061,568.6182198980262,2438,40.080474603532885,116.98959999999997,55036,Dedo anular
490.87,260375.1616161616,507.71193604247674,2312,36.571225648787674,96.27799999999996,49087,Dedo anular
527.06,296718.1414141414,541.9879703462061,2059,29.445892855551282,103.56279999999995,52706,Dedo anular
509.8,277694.50505050505,524.3258147373634,2323,37.0234705793146,102.91599999999998,50980,Dedo anular
547.74,318460.38383838383,561.4942386169248,2372,38.2162903548323,104.722,54774,Dedo anular
492.21,253938.33333333334,501.396998395483,2227,36.97405587815337,73.1856,49221,Dedo anular
432.18,204342.8282828283,449.77705588435697,1866,30.523380672474136,87.60280000000003,43218,Dedo anular
501.08,271817.8181818182,518.7481469846423,2565,37.64601203610048,114.55759999999998,50108,Dedo anular
476.63,243085.64646464647,490.56578559862896,2160,34.43717746737081,94.48939999999997,47663,Dedo anular
541.21,324142.0909090909,566.480952901331,2559,41.79471234256769,149.33300000000003,54121,Dedo anular
518.44,285208.54545454547,531.3722424063944,2315,33.987074191833756,92.36720000000005,51844,Dedo anular
519.09,291062.49494949495,536.7977924693804,2724,45.76951479804527,116.63160000000002,51909,Dedo anular
501.73,262686.0303030303,509.9599690171769,2035,28.112149140414886,75.48520000000002,50173,Dedo anular
537.48,307796.22222222225,552.0129165155467,2248,36.12408469358767,104.92400000000002,53748,Dedo anular
529.36,303543.89898989897,548.1865193526744,2493,38.376260549164684,119.37919999999997,52936,Dedo anular
444.29,203067.0606060606,448.37081751603773,1751,24.2343357718554,49.65380000000001,44429,Dedo anular
444.75,210195.202020202,456.17239065949616,1952,30.140077014238738,75.865,44475,Dedo anular
484.53,257296.1717171717,504.70110956882195,2221,36.04808797238276,122.76659999999997,48453,Dedo anular
480.06,246516.9292929293,494.0159511594742,2175,37.02183357987772,88.6604,48006,Dedo anular
468.6,230200.14141414143,477.3867823892907,2035,28.621705403452466,74.99199999999999,46860,Dedo anular
457.49,225424.45454545456,472.4089436071252,2445,34.382136541106824,96.21700000000001,45749,Dedo anular
516.49,298202.3939393939,543.3418537164241,2417,37.368895400243545,139.5268,51649,Dedo anular
504.13,272763.3232323232,519.6495838543508,2336,34.59958544739103,107.66820000000003,50413,Dedo anular
534.57,305927.7474747475,550.334870783235,2177,36.016971308290515,112.47820000000006,53457,Dedo anular
523.65,288190.75757575757,534.1430988040564,1807,25.82204054248575,90.28499999999998,52365,Dedo anular
524.68,293747.0101010101,539.2675959113434,2270,38.75929344406098,106.064,52468,Dedo anular
545.81,315665.48484848486,559.0248921112548,2366,36.35598404331226,92.74159999999996,54581,Dedo anular
474.65,261641.54545454544,508.9451149190844,2433,42.33953664881518,136.896,47465,Dedo anular
503.16,275423.5353535354,522.1774602565683,1828,31.87095191169501,115.61760000000002,50316,Dedo anular
469.0,240464.58585858587,487.9138653492028,1830,28.37732769787753,100.7,46900,Dedo anular
484.04,258555.59595959596,505.93481793606577,1918,32.01546343550096,119.61280000000006,48404,Dedo anular
481.05,246578.0707070707,494.0772105653124,1865,32.74711800103541,83.69799999999998,48105,Dedo anular
536.42,311280.62626262626,555.1286517556089,2286,35.02783885639385,117.86600000000003,53642,Dedo anular
500.92,270960.4646464646,517.929396732798,2003,33.76642884836531,95.57280000000003,50092,Dedo anular
519.09,297314.9797979798,542.5327916356762,2155,37.68999009731037,137.1552,51909,Dedo anular
508.28,270226.202020202,517.2271647931883,1676,24.610090728328608,74.69199999999998,50828,Dedo anular
436.81,202879.1616161616,448.1633296020548,1544,25.156479977303757,75.44160000000002,43681,Dedo anular
470.85,238710.25252525252,486.13079515702356,1845,27.192356323500956,90.82400000000001,47085,Dedo anular
492.66,263931.89898989897,511.1678589269869,2049,33.67026683420951,116.64560000000002,49266,Dedo anular
474.9,243106.8686868687,490.5871991807369,2079,40.09899366479529,88.09999999999998,47490,Dedo anular
525.08,287525.8787878788,533.5265879035458,1905,25.25566243139318,73.7704,52508,Dedo anular
584.65,360216.29292929295,597.1717759573036,2083,33.900180268285034,100.91199999999999,58465,Dedo anular
482.14,243161.0909090909,490.6419060781498,1804,27.80378580428401,64.682,48214,Dedo anular
485.56,247011.19191919192,494.51095033376157,1930,26.06324863275738,77.55600000000003,48556,Dedo anular
517.98,280215.89898989897,526.700806910337,2017,37.33184520843655,75.3124,51798,Dedo anular
496.3,265252.8080808081,512.4453922126728,1827,30.023055114092543,95.67399999999998,49630,Dedo anular
526.03,295297.5252525252,540.6889586444318,1969,30.693499459835287,104.99779999999997,52603,Dedo anular
529.04,286890.1414141414,532.936431481279,1648,23.50499624515708,49.7808,52904,Dedo anular
287.78,108267.61616161616,327.39111166920827,1114,24.828299266048095,129.2564,28778,Dedo anular
371.05,166006.15151515152,405.39621359849923,1932,34.02761801652869,146.87799999999996,37105,Dedo anular
379.12,172173.45454545456,412.8579901128232,1778,28.678644432131836,146.872,37912,Dedo anular
343.92,140717.0707070707,373.2424145243946,1650,29.756248813221458,127.06240000000001,34392,Dedo anular
361.47,156761.101010101,393.9460496057804,1590,27.64968445579534,136.26160000000004,36147,Dedo anular
294.39,103649.44444444444,320.3325615668816,1247,20.993264913232807,103.13139999999996,29439,Dedo anular
360.3,159259.51515151514,397.0729404026419,1578,33.190299179066756,149.15800000000002,36030,Dedo anular
331.33,127487.101010101,355.26360635449277,1217,24.992322053305923,108.08939999999998,33133,Dedo anular
320.65,133561.0202020202,363.628120474751,1585,33.72542127837754,147.41100000000003,32065,Dedo anular
307.79,120136.29292929293,344.86943906353895,1469,31.240513711680496,129.76280000000003,30779,Dedo anular
324.41,131235.48484848486,360.448512273251,1727,30.32434099144871,138.91200000000003,32441,Dedo anular
270.29,94435.70707070707,305.7635524388085,1183,24.894727850440034,112.15440000000004,27029,Dedo anular
383.9,186283.05050505052,429.4417539084899,1626,31.062010315632904,179.82999999999993,38390,Dedo anular
324.75,134050.81818181818,364.29426292490524,1495,26.624018927246574,141.145,32475,Dedo anular
331.47,142083.72727272726,375.05051659743117,1578,31.779543639570942,154.80160000000004,33147,Dedo anular
334.52,141242.46464646465,373.9385511016483,1365,26.03901501651518,146.544,33452,Dedo anular
300.17,112438.39393939394,333.6375428515202,1430,29.721603882928953,122.25120000000003,30017,Dedo anular
350.94,153787.9797979798,390.19238844446977,1475,28.09633499949843,152.62800000000004,35094,Dedo anular
325.82,134906.8282828283,365.45555133285364,1616,30.89604596976216,148.3568,32582,Dedo anular
348.96,145633.1313131313,379.7062022142909,1395,28.98501877058756,120.91039999999994,34896,Dedo anular
292.71,115769.06060606061,338.54301056143515,1336,29.864339736193532,135.39659999999995,29271,Dedo anular
387.75,179699.9696969697,421.7854549412533,1793,34.864673446706114,149.52,38775,Dedo anular
285.16,106553.1313131313,324.7885465960892,1171,21.230576387309267,123.42720000000001,28516,Dedo anular
365.73,168640.41414141413,408.600061184528,1893,35.48722917252676,166.1814,36573,Dedo anular
289.02,110592.88888888889,330.88813819779034,1156,26.325852408811098,131.2088,28902,Dedo anular
367.71,171432.1717171717,411.96826334075786,1893,34.91157661604789,169.10940000000002,36771,Dedo anular
332.12,138991.15151515152,370.94641122404727,1303,25.641073426528898,132.35520000000002,33212,Dedo anular
336.4,144513.61616161617,378.24394244984285,1630,29.3323002572904,149.76000000000005,33640,Dedo anular
353.01,153025.42424242425,389.22380451354724,1583,28.054960489738853,139.4732,35301,Dedo anular
351.12,156411.59595959596,393.50664543308545,1780,31.16200743005346,161.38399999999993,35112,Dedo anular
284.69,103638.21212121213,320.31520413492706,1245,23.01580484639355,114.91840000000002,28469,Dedo anular
337.38,149403.39393939395,384.58985946069873,1817,40.094963032855645,167.4484,33738,Dedo anular
302.91,116756.79797979798,339.98416139579206,1307,28.68128591287639,121.8358,30291,Dedo anular
270.9,96681.87878787878,309.3785060407397,1153,27.25320850353906,120.9,27090,Dedo anular
344.05,154623.0606060606,391.25034185288575,1961,37.05483242521286,165.21899999999994,34405,Dedo anular
260.63,92432.47474747474,302.5031404795659,1220,29.148869028773067,117.6324,26063,Dedo anular
323.93,139838.25252525252,372.07508650808643,1933,34.66622960097442,163.5546,32393,Dedo anular
273.55,99951.42424242424,314.566225141861,1223,26.928074794184827,124.24999999999996,27355,Dedo anular
344.63,149452.75757575757,384.6533894300166,1812,31.816074966322073,153.31079999999994,34463,Dedo anular
282.9,103990.8686868687,320.8597201270362,1450,27.387234363122648,121.97800000000002,28290,Dedo anular
319.89,137484.8383838384,368.9308742840588,1240,27.79760908256447,166.74360000000001,31989,Dedo anular
287.42,107570.32323232324,326.33513448600655,1322,34.53734620419298,125.27120000000001,28742,Dedo anular
333.97,141226.1717171717,373.91698276489126,1924,36.32151600983259,147.7028,33397,Dedo anular
301.07,115785.42424242424,338.5669357748922,1595,32.137488729180156,128.83520000000001,30107,Dedo anular
303.38,117742.34343434343,341.4160511751022,1453,32.52924092492039,131.634,30338,Dedo anular
309.07,135022.0707070707,365.61161086595706,1708,36.88392932462921,169.73379999999997,30907,Dedo anular
316.79,131326.41414141413,360.5733628542186,1506,26.936138467782563,150.11120000000003,31679,Dedo anular
328.15,143884.75757575757,377.420071008419,1745,34.99047489436708,167.86899999999997,32815,Dedo anular
267.91,92847.06060606061,303.1807876498773,1363,29.33212807441249,108.11580000000002,26791,Dedo anular
315.5,130956.66666666667,360.0654107242183,1596,32.830141361532114,150.56,31550,Dedo anular
305.46,115368.30303030302,337.95653566694045,1349,23.71953122673721,120.02719999999998,30546,Dedo anular
313.8,124365.21212121213,350.8868193591774,1055,23.02194824531801,132.48399999999998,31380,Dedo anular
319.18,131975.53535353535,361.46338680425157,1562,32.378755973382276,143.96480000000003,31918,Dedo anular
275.71,106746.0101010101,325.08237417614635,1094,26.589281656146692,146.6482,27571,Dedo anular
298.28,110280.14141414141,330.4199449185839,1325,30.842218212094025,113.09760000000001,29828,Dedo anular
414.15,207206.797979798,452.9180168639795,1892,33.85172660204194,169.73900000000006,41415,Dedo anular
287.28,103339.23232323233,319.8528411629323,1176,28.68110982172867,112.43199999999997,28728,Dedo anular
373.22,170768.12121212122,411.169600043583,1855,33.43756431127583,158.16639999999998,37322,Dedo anular
289.99,112957.48484848485,334.40680316046206,1585,38.29378724302601,139.32620000000003,28999,Dedo anular
392.6,189513.0303030303,433.1488196913389,1667,30.228256230677196,167.42399999999998,39260,Dedo anular
403.06,201058.66666666666,446.1480471771674,1900,30.90421827308866,174.52480000000003,40306,Dedo anular
280.87,104623.18181818182,321.8337303639878,1212,30.835176030113413,124.1102,28087,Dedo anular
337.97,149004.91919191918,384.07664599660313,1568,33.087884199629336,168.00400000000002,33797,Dedo anular
304.32,116917.41414141415,340.2179301565395,1476,24.98807796538262,129.016,30432,Dedo anular
288.92,109513.85858585859,329.2699804112121,1554,34.42309537141445,132.81280000000004,28892,Dedo anular
342.75,153077.9090909091,389.29054702111637,1338,27.610567439721958,170.645,34275,Dedo anular
324.62,132874.9090909091,362.692927970756,1323,22.824096782554047,133.3308,32462,Dedo anular
367.31,168367.72727272726,408.269580057099,1802,39.44719011641777,164.85199999999998,36731,Dedo anular
321.31,133106.53535353535,363.0089117363374,1773,34.55240493610665,140.8154,32131,Dedo anular
351.88,157930.80808080808,395.41307515053165,1693,30.385236978878844,161.73359999999997,35188,Dedo anular
293.47,114905.54545454546,337.27806035969786,1273,24.88174049581359,136.03679999999997,29347,Dedo anular
295.64,110551.61616161616,330.8263895157096,1153,26.121897621603516,116.89439999999995,29564,Dedo anular
309.37,122923.42424242424,348.84694351534745,1669,30.503684162322877,131.01579999999996,30937,Dedo anular
402.48,196785.51515151514,441.3815356355542,1542,25.790139843190328,166.36879999999996,40248,Dedo anular
341.87,147917.30303030304,382.6723533259229,1514,30.553480186635884,154.33099999999996,34187,Dedo anular
331.75,136653.44444444444,367.81368925041386,1563,25.342701617083474,136.76,33175,Dedo anular
333.71,148919.38383838383,383.96639175844547,1662,35.5343055185671,171.75460000000004,33371,Dedo anular
318.49,132074.51515151514,361.59890763109337,1472,32.36159339823562,148.1774,31849,Dedo anular
339.35,142709.46464646465,375.8754713997709,1335,28.555280429441424,138.20800000000003,33935,Dedo anular
411.93,201106.9595959596,446.2016248289556,1873,31.460573369976537,156.10160000000002,41193,Dedo anular
332.7,136820.9696969697,368.0390740125293,1476,24.896553653836985,128.22600000000003,33270,Dedo anular
410.98,196252.202020202,440.7830305263577,1705,30.561248321851956,143.1572,41098,Dedo anular
372.82,169655.1717171717,409.8275490983982,1766,34.135203547249006,151.5296,37282,Dedo anular
355.19,155076.57575757575,391.82369759880527,1470,24.41269747446599,145.50800000000004,35519,Dedo anular
308.81,126784.93939393939,354.28391157375466,1572,41.640355328925715,144.2378,30881,Dedo anular
386.47,182764.898989899,425.3671943156877,1649,28.742851548715816,160.77339999999995,38647,Dedo anular
408.31,204815.0606060606,450.2964690068089,2027,35.76310948449533,175.07340000000005,40831,Dedo anular
303.63,122092.79797979798,347.6663199103416,1342,33.13272970610447,136.9546,30363,Dedo anular
400.31,197690.87878787878,442.39571652537506,2175,41.2576286181346,172.0458,40031,Dedo anular
343.14,149098.8686868687,384.19770951946083,1656,33.84545983607183,156.6536,34314,Dedo anular
300.7,109880.80808080808,329.82116366297663,1495,29.1750204486958,106.67000000000003,30070,Dedo anular
346.92,143314.9696969697,376.6720324101592,1771,34.628329617831874,124.63440000000003,34692,Dedo anular
375.19,182878.8383838384,425.49976498230876,1743,36.74468284217075,187.56420000000006,37519,Dedo anular
334.81,141461.78787878787,374.2287669327413,1590,26.766479866512974,139.14919999999998,33481,Dedo anular
373.25,172971.88888888888,413.8141732710469,1871,36.85886267338912,162.065,37325,Dedo anular
317.92,127761.07070707071,355.64513211908303,1232,29.171731162032515,130.0464,31792,Dedo anular
394.95,187753.50505050505,431.1333552394201,1880,34.013663327099785,158.24400000000003,39495,Dedo anular
327.24,137023.9393939394,368.3119601642065,1635,30.86317147564964,144.7616,32724,Dedo anular
384.86,181442.18181818182,423.825152627826,1624,33.013924212659,163.372,38486,Dedo anular
363.68,169750.08080808082,409.9421666528097,1819,35.82265520955456,169.7904,36368,Dedo anular
388.35,185856.43434343435,428.94972898930706,1575,29.273182128343887,166.69999999999996,38835,Dedo anular
345.06,150156.60606060605,385.5580890086473,1847,36.43577440601005,145.9616,34506,Dedo anular
409.4,197590.88888888888,442.2838229010869,1447,24.210148969622495,151.31199999999998,40940,Dedo anular
379.07,173346.91919191918,414.2625375290409,1570,31.399671876301415,150.3282,37907,Dedo anular
458.1,241440.62626262626,488.9030783294374,1554,30.09446407026993,158.25200000000004,45810,Dedo anular
396.02,189848.68686868687,433.5322364023234,1639,31.167355364291666,159.98559999999998,39602,Dedo anular
371.05,170126.898989899,410.39691762975025,1611,30.097316904476468,156.08299999999997,37105,Dedo anular
371.93,174449.74747474748,415.57821165215097,1682,37.70861166815074,165.21040000000002,37193,Dedo anular
447.17,235619.7676767677,482.9736742308011,1838,32.96003089142418,169.37719999999993,44717,Dedo anular
391.31,187308.55555555556,430.6221893957626,1648,31.998421678248288,163.2106,39131,Dedo anular
396.59,182380.45454545456,424.91958062673456,1371,29.86619994224071,133.14700000000002,39659,Dedo anular
465.64,256755.0909090909,504.17014985022666,2089,36.67286448996028,177.45679999999996,46564,Dedo anular
379.33,177070.85858585857,418.6886074399446,1620,35.589125566468454,159.92239999999998,37933,Dedo anular
356.48,157019.63636363635,394.2707699031213,1630,27.146069529659187,142.164,35648,Dedo anular
422.5,211374.08080808082,457.4498223849256,1788,36.86667214641857,163.52,42250,Dedo anular
406.64,206698.9292929293,452.36262002955107,2108,47.53669502329094,182.50240000000002,40664,Dedo anular
376.92,174867.41414141413,416.0754018203912,1714,38.14883134950969,157.4592,37692,Dedo anular
348.93,146553.202020202,380.9037542477102,1406,28.116640171710674,131.31040000000002,34893,Dedo anular
394.12,185646.60606060605,428.70752267717444,1895,35.15262537431693,154.12400000000002,39412,Dedo anular
371.85,177210.77777777778,418.8539960415801,1769,34.281219642860144,174.97100000000003,37185,Dedo anular
384.98,179272.0606060606,421.2829690362524,1491,24.226415168555004,152.05519999999999,38498,Dedo anular
435.46,226220.0606060606,473.24186205364373,1584,31.546982759245317,166.52120000000002,43546,Dedo anular
394.14,187107.0909090909,430.3905435764127,1673,28.07439611410577,153.47079999999997,39414,Dedo anular
468.2,258122.08080808082,505.5104944509065,1942,32.63046850334017,177.25199999999998,46820,Dedo anular
362.56,158393.39393939395,395.99174233814523,1236,29.35089006273485,133.21919999999997,36256,Dedo anular
414.02,200553.9797979798,445.5877466896952,1867,33.37013120390234,149.54280000000003,41402,Dedo anular
401.07,198888.69696969696,443.7339405544723,1869,36.10044908643692,166.8896,40107,Dedo anular
439.54,228493.21212121213,475.6135826487717,1577,25.40798411062272,167.5156,43954,Dedo anular
467.46,261540.24242424243,508.84657805668695,1808,34.292856398964496,190.40600000000006,46746,Dedo anular
399.99,192022.15151515152,436.00680040568176,1595,26.135041688132123,153.06759999999997,39999,Dedo anular
419.17,215758.41414141413,462.1696982711004,1920,34.839313681210456,183.58700000000007,41917,Dedo anular
362.81,161435.101010101,399.77587470981786,1485,27.59428282170864,142.98919999999998,36281,Dedo anular
410.15,198185.40404040404,442.94869906118925,1895,35.0568081544769,152.44799999999998,41015,Dedo anular
340.91,150922.39393939395,386.5399979303565,1260,22.37377613604504,155.8776,34091,Dedo anular
433.21,220556.15151515152,467.27999101181297,1890,32.6818146696448,162.75839999999997,43321,Dedo anular
406.15,198169.08080808082,442.9304572954992,1829,32.96232927927199,164.32299999999998,40615,Dedo anular
410.71,202131.1616161616,447.3363946740752,1718,28.9370616226585,155.99459999999996,41071,Dedo anular
458.72,249061.87878787878,496.559422425957,1957,39.16644100515263,176.56560000000005,45872,Dedo anular
390.03,178960.9393939394,420.91724839925485,1401,29.909797050397376,131.92079999999999,39003,Dedo anular
500.61,286499.16161616164,532.5731592936316,1793,29.378236980472604,168.29,50061,Dedo anular
374.21,168372.797979798,408.2757279094607,1595,31.50869689146125,138.16560000000004,37421,Dedo anular
464.51,251007.9696969697,498.49562686146004,1665,27.856595251212934,167.59079999999997,46451,Dedo anular
357.21,160521.8686868687,398.6435124268298,1289,30.515271884448584,151.58979999999997,35721,Dedo anular
446.89,234842.53535353535,482.17643036548355,2032,36.706039466732626,166.10119999999998,44689,Dedo anular
367.69,162695.9696969697,401.33403792850663,1603,33.24640179513013,139.5246,36769,Dedo anular
469.51,255570.39393939395,503.0056560318184,1672,26.596118802440618,169.14019999999994,46951,Dedo anular
379.16,175642.32323232322,416.99628295705463,1713,33.11885544306424,156.19840000000002,37916,Dedo anular
433.68,223292.8282828283,470.1700756109432,1598,31.777318637638068,167.0488,43368,Dedo anular
447.34,242813.0707070707,490.29066888938445,2215,38.14843417891527,185.44039999999993,44734,Dedo anular
380.91,181195.0202020202,423.5363856860471,2037,43.937398073793005,159.62300000000002,38091,Dedo anular
405.49,197174.43434343435,441.81748494146314,1781,30.13018889466647,155.4876,40549,Dedo anular
472.35,257178.797979798,504.5859787984601,2008,36.422881031382765,166.951,47235,Dedo anular
427.5,213808.60606060605,460.07664578850336,1627,30.531818144223234,159.55,42750,Dedo anular
425.72,207851.67676767678,453.6222657674555,1665,32.07897451697305,135.24720000000002,42572,Dedo anular
471.34,251325.47474747474,498.81080581719556,1636,25.47409062026146,151.06719999999999,47134,Dedo anular
371.84,171081.39393939395,411.5465708762497,1653,34.18207339255682,162.00479999999996,37184,Dedo anular
364.95,155659.34343434343,392.5592311995732,1442,24.371700760919374,122.65800000000003,36495,Dedo anular
519.22,304164.58585858584,548.746699306702,2171,37.26224292061265,164.73559999999998,51922,Dedo anular
462.62,252384.9696969697,499.8611007069864,1807,35.2845575287547,179.7372,46262,Dedo anular
387.13,178259.80808080808,420.0919066109225,1910,33.79498498447677,144.91860000000005,38713,Dedo anular
449.73,233748.0707070707,481.05154609459476,1646,25.55999083163238,155.61219999999997,44973,Dedo anular
500.67,286861.9494949495,532.9102457262386,2194,35.32704346531139,168.77679999999992,50067,Dedo anular
484.6,283598.2626262626,529.8700595429034,2086,32.49957264676294,197.79600000000005,48460,Dedo anular
386.78,181941.33333333334,424.40772848759485,1715,31.97963367046236,149.99840000000003,38678,Dedo anular
439.92,227846.1616161616,474.93968038057216,1967,43.35628762668313,163.8152,43992,Dedo anular
399.13,198710.41414141413,443.5350155286502,1892,42.98884045936112,177.05859999999996,39913,Dedo anular
404.64,194126.9292929293,438.38984933504105,1496,30.00706987401873,151.28799999999998,40464,Dedo anular
459.43,243456.51515151514,490.93986393447415,2073,37.99135999597059,159.60440000000003,45943,Dedo anular
453.3,238778.50505050505,486.20028794726153,1937,32.84936541366984,166.40800000000002,45330,Dedo anular
409.87,195665.14141414143,440.12326682419325,1658,28.886752057724394,143.67880000000002,40987,Dedo anular
456.32,251311.53535353535,498.7969727253765,1962,38.56019824753095,187.57359999999997,45632,Dedo anular
342.46,146739.53535353535,381.1458251115969,1304,23.309511649396118,137.48559999999995,34246,Dedo anular
436.72,226985.21212121213,474.04151716911883,2094,35.73471277301242,166.34879999999998,43672,Dedo anular
331.39,130308.33333333333,359.173008451359,1889,58.28569483348571,107.3636,33139,Dedo anular
444.55,252952.51515151514,500.4228112306632,1665,38.87885873538029,196.153,44455,Dedo anular
256.12,81870.76767676767,284.6964348213725,1150,20.850598906205903,102.69840000000002,25612,Dedo anular
314.37,122793.76767676767,348.6629174431947,1454,31.60807977512565,139.34920000000002,31437,Dedo anular
317.8,125022.9696969697,351.8135017306755,1367,28.51173779199002,140.55599999999998,31780,Dedo anular
402.52,241549.21212121213,489.0130059620092,2822,87.23508236919133,243.52239999999998,40252,Dedo anular
364.43,212440.15151515152,458.6019515876486,1653,46.80186044821446,224.2076,36443,Dedo anular
